# StainedGlass Shader Profiler
# Configuration: Dynamic
# BoidCount: 500
# GPU: Apple M2
# CPU: Apple M2
# RAM_MB: 16384
# UnityVersion: 6000.3.8f1
# Recorded: 2026-04-27 15:58:47
Frame,GPU_ms,RenderThread_ms,BoidCount,Configuration,IsolationActive
700,2.596,0.000,500,Dynamic,0
701,2.531,0.000,500,Dynamic,0
702,2.491,0.000,500,Dynamic,0
703,2.462,0.000,500,Dynamic,0
704,2.441,0.000,500,Dynamic,0
705,2.518,0.000,500,Dynamic,0
706,2.403,0.000,500,Dynamic,0
707,2.317,0.000,500,Dynamic,0
708,2.224,0.000,500,Dynamic,0
709,2.169,0.000,500,Dynamic,0
710,2.141,0.000,500,Dynamic,0
711,2.191,0.000,500,Dynamic,0
712,2.204,0.000,500,Dynamic,0
713,1.930,0.000,500,Dynamic,0
714,1.946,0.000,500,Dynamic,0
715,1.949,0.000,500,Dynamic,0
716,1.966,0.000,500,Dynamic,0
717,2.068,0.000,500,Dynamic,0
718,2.101,0.000,500,Dynamic,0
719,2.078,0.000,500,Dynamic,0
720,2.060,0.000,500,Dynamic,0
721,1.937,0.000,500,Dynamic,0
722,1.979,0.000,500,Dynamic,0
723,2.159,0.000,500,Dynamic,0
724,2.149,0.000,500,Dynamic,0
725,2.106,0.000,500,Dynamic,0
726,2.080,0.000,500,Dynamic,0
727,2.061,0.000,500,Dynamic,0
728,2.060,0.000,500,Dynamic,0
729,2.473,0.000,500,Dynamic,0
730,2.303,0.000,500,Dynamic,0
731,2.182,0.000,500,Dynamic,0
732,2.147,0.000,500,Dynamic,0
733,2.105,0.000,500,Dynamic,0
734,2.087,0.000,500,Dynamic,0
735,2.147,0.000,500,Dynamic,0
736,2.160,0.000,500,Dynamic,0
737,1.955,0.000,500,Dynamic,0
738,1.935,0.000,500,Dynamic,0
739,1.941,0.000,500,Dynamic,0
740,1.945,0.000,500,Dynamic,0
741,2.059,0.000,500,Dynamic,0
742,2.098,0.000,500,Dynamic,0
743,2.085,0.000,500,Dynamic,0
744,2.068,0.000,500,Dynamic,0
745,1.940,0.000,500,Dynamic,0
746,1.943,0.000,500,Dynamic,0
747,2.097,0.000,500,Dynamic,0
748,2.146,0.000,500,Dynamic,0
749,2.161,0.000,500,Dynamic,0
750,2.125,0.000,500,Dynamic,0
751,2.101,0.000,500,Dynamic,0
752,2.082,0.000,500,Dynamic,0
753,2.217,0.000,500,Dynamic,0
754,2.372,0.000,500,Dynamic,0
755,2.342,0.000,500,Dynamic,0
756,2.262,0.000,500,Dynamic,0
757,2.200,0.000,500,Dynamic,0
758,2.157,0.000,500,Dynamic,0
759,2.157,0.000,500,Dynamic,0
760,2.184,0.000,500,Dynamic,0
761,2.297,0.000,500,Dynamic,0
762,2.268,0.000,500,Dynamic,0
763,2.161,0.000,500,Dynamic,0
764,2.108,0.000,500,Dynamic,0
765,2.092,0.000,500,Dynamic,0
766,2.156,0.000,500,Dynamic,0
767,2.176,0.000,500,Dynamic,0
768,2.193,0.000,500,Dynamic,0
769,2.150,0.000,500,Dynamic,0
770,2.041,0.000,500,Dynamic,0
771,2.019,0.000,500,Dynamic,0
772,2.138,0.000,500,Dynamic,0
773,2.164,0.000,500,Dynamic,0
774,2.186,0.000,500,Dynamic,0
775,2.202,0.000,500,Dynamic,0
776,2.186,0.000,500,Dynamic,0
777,1.941,0.000,500,Dynamic,0
778,2.230,0.000,500,Dynamic,0
779,2.255,0.000,500,Dynamic,0
780,2.265,0.000,500,Dynamic,0
781,2.265,0.000,500,Dynamic,0
782,2.268,0.000,500,Dynamic,0
783,2.224,0.000,500,Dynamic,0
784,2.224,0.000,500,Dynamic,0
785,2.508,0.000,500,Dynamic,0
786,2.390,0.000,500,Dynamic,0
787,2.356,0.000,500,Dynamic,0
788,2.340,0.000,500,Dynamic,0
789,2.325,0.000,500,Dynamic,0
790,2.371,0.000,500,Dynamic,0
791,2.354,0.000,500,Dynamic,0
792,2.344,0.000,500,Dynamic,0
793,2.295,0.000,500,Dynamic,0
794,2.296,0.000,500,Dynamic,0
795,2.301,0.000,500,Dynamic,0
796,2.402,0.000,500,Dynamic,0
797,2.438,0.000,500,Dynamic,0
798,2.414,0.000,500,Dynamic,0
799,2.395,0.000,500,Dynamic,0
800,2.383,0.000,500,Dynamic,0
801,2.298,0.000,500,Dynamic,0
802,2.466,0.000,500,Dynamic,0
803,2.565,0.000,500,Dynamic,0
804,2.495,0.000,500,Dynamic,0
805,2.456,0.000,500,Dynamic,0
806,2.429,0.000,500,Dynamic,0
807,2.410,0.000,500,Dynamic,0
808,2.425,0.000,500,Dynamic,0
809,2.788,0.000,500,Dynamic,0
810,2.531,0.000,500,Dynamic,0
811,2.451,0.000,500,Dynamic,0
812,2.412,0.000,500,Dynamic,0
813,2.387,0.000,500,Dynamic,0
814,2.370,0.000,500,Dynamic,0
815,2.386,0.000,500,Dynamic,0
816,2.373,0.000,500,Dynamic,0
817,2.290,0.000,500,Dynamic,0
818,2.259,0.000,500,Dynamic,0
819,2.154,0.000,500,Dynamic,0
820,2.110,0.000,500,Dynamic,0
821,2.185,0.000,500,Dynamic,0
822,2.203,0.000,500,Dynamic,0
823,2.214,0.000,500,Dynamic,0
824,2.208,0.000,500,Dynamic,0
825,1.929,0.000,500,Dynamic,0
826,1.931,0.000,500,Dynamic,0
827,2.119,0.000,500,Dynamic,0
828,2.151,0.000,500,Dynamic,0
829,2.176,0.000,500,Dynamic,0
830,2.161,0.000,500,Dynamic,0
831,2.129,0.000,500,Dynamic,0
832,2.106,0.000,500,Dynamic,0
833,2.440,0.000,500,Dynamic,0
834,2.369,0.000,500,Dynamic,0
835,2.344,0.000,500,Dynamic,0
836,2.316,0.000,500,Dynamic,0
837,2.243,0.000,500,Dynamic,0
838,2.195,0.000,500,Dynamic,0
839,2.185,0.000,500,Dynamic,0
840,2.227,0.000,500,Dynamic,0
841,2.257,0.000,500,Dynamic,0
842,2.276,0.000,500,Dynamic,0
843,2.166,0.000,500,Dynamic,0
844,2.112,0.000,500,Dynamic,0
845,2.096,0.000,500,Dynamic,0
846,2.164,0.000,500,Dynamic,0
847,2.181,0.000,500,Dynamic,0
848,2.196,0.000,500,Dynamic,0
849,1.941,0.000,500,Dynamic,0
850,1.946,0.000,500,Dynamic,0
851,1.945,0.000,500,Dynamic,0
852,2.085,0.000,500,Dynamic,0
853,2.122,0.000,500,Dynamic,0
854,2.151,0.000,500,Dynamic,0
855,2.131,0.000,500,Dynamic,0
856,2.109,0.000,500,Dynamic,0
857,1.960,0.000,500,Dynamic,0
858,2.264,0.000,500,Dynamic,0
859,2.277,0.000,500,Dynamic,0
860,2.282,0.000,500,Dynamic,0
861,2.244,0.000,500,Dynamic,0
862,2.196,0.000,500,Dynamic,0
863,2.161,0.000,500,Dynamic,0
864,2.168,0.000,500,Dynamic,0
865,2.521,0.000,500,Dynamic,0
866,2.382,0.000,500,Dynamic,0
867,2.354,0.000,500,Dynamic,0
868,2.255,0.000,500,Dynamic,0
869,2.195,0.000,500,Dynamic,0
870,2.188,0.000,500,Dynamic,0
871,2.233,0.000,500,Dynamic,0
872,2.241,0.000,500,Dynamic,0
873,2.277,0.000,500,Dynamic,0
874,2.230,0.000,500,Dynamic,0
875,2.130,0.000,500,Dynamic,0
876,2.102,0.000,500,Dynamic,0
877,2.181,0.000,500,Dynamic,0
878,2.201,0.000,500,Dynamic,0
879,2.214,0.000,500,Dynamic,0
880,2.224,0.000,500,Dynamic,0
881,1.988,0.000,500,Dynamic,0
882,1.983,0.000,500,Dynamic,0
883,2.151,0.000,500,Dynamic,0
884,2.183,0.000,500,Dynamic,0
885,2.204,0.000,500,Dynamic,0
886,2.219,0.000,500,Dynamic,0
887,2.225,0.000,500,Dynamic,0
888,2.190,0.000,500,Dynamic,0
889,2.495,0.000,500,Dynamic,0
890,2.397,0.000,500,Dynamic,0
891,2.361,0.000,500,Dynamic,0
892,2.348,0.000,500,Dynamic,0
893,2.335,0.000,500,Dynamic,0
894,2.302,0.000,500,Dynamic,0
895,2.277,0.000,500,Dynamic,0
896,2.291,0.000,500,Dynamic,0
897,2.270,0.000,500,Dynamic,0
898,2.283,0.000,500,Dynamic,0
899,2.289,0.000,500,Dynamic,0
900,2.291,0.000,500,Dynamic,0
901,2.248,0.000,500,Dynamic,0
902,2.292,0.000,500,Dynamic,0
903,2.291,0.000,500,Dynamic,0
904,2.291,0.000,500,Dynamic,0
905,2.265,0.000,500,Dynamic,0
906,2.277,0.000,500,Dynamic,0
907,2.317,0.000,500,Dynamic,0
908,2.359,0.000,500,Dynamic,0
909,2.341,0.000,500,Dynamic,0
910,2.333,0.000,500,Dynamic,0
911,2.324,0.000,500,Dynamic,0
912,2.321,0.000,500,Dynamic,0
913,2.261,0.000,500,Dynamic,0
914,2.933,0.000,500,Dynamic,0
915,2.888,0.000,500,Dynamic,0
916,2.750,0.000,500,Dynamic,0
917,2.653,0.000,500,Dynamic,0
918,2.590,0.000,500,Dynamic,0
919,2.548,0.000,500,Dynamic,0
920,2.517,0.000,500,Dynamic,0
921,2.526,0.000,500,Dynamic,0
922,2.408,0.000,500,Dynamic,0
923,2.356,0.000,500,Dynamic,0
924,2.334,0.000,500,Dynamic,0
925,2.321,0.000,500,Dynamic,0
926,2.284,0.000,500,Dynamic,0
927,2.314,0.000,500,Dynamic,0
928,2.311,0.000,500,Dynamic,0
929,1.959,0.000,500,Dynamic,0
930,1.952,0.000,500,Dynamic,0
931,1.948,0.000,500,Dynamic,0
932,1.946,0.000,500,Dynamic,0
933,2.056,0.000,500,Dynamic,0
934,2.055,0.000,500,Dynamic,0
935,2.038,0.000,500,Dynamic,0
936,2.027,0.000,500,Dynamic,0
937,1.954,0.000,500,Dynamic,0
938,1.951,0.000,500,Dynamic,0
939,2.135,0.000,500,Dynamic,0
940,2.089,0.000,500,Dynamic,0
941,2.065,0.000,500,Dynamic,0
942,2.046,0.000,500,Dynamic,0
943,2.032,0.000,500,Dynamic,0
944,2.025,0.000,500,Dynamic,0
945,2.223,0.000,500,Dynamic,0
946,2.085,0.000,500,Dynamic,0
947,2.039,0.000,500,Dynamic,0
948,2.013,0.000,500,Dynamic,0
949,2.002,0.000,500,Dynamic,0
950,1.995,0.000,500,Dynamic,0
951,2.008,0.000,500,Dynamic,0
952,2.034,0.000,500,Dynamic,0
953,1.946,0.000,500,Dynamic,0
954,1.950,0.000,500,Dynamic,0
955,1.936,0.000,500,Dynamic,0
956,1.939,0.000,500,Dynamic,0
957,1.957,0.000,500,Dynamic,0
958,2.009,0.000,500,Dynamic,0
959,2.002,0.000,500,Dynamic,0
960,1.995,0.000,500,Dynamic,0
961,2.070,0.000,500,Dynamic,0
962,2.007,0.000,500,Dynamic,0
963,1.981,0.000,500,Dynamic,0
964,2.102,0.000,500,Dynamic,0
965,2.066,0.000,500,Dynamic,0
966,2.319,0.000,500,Dynamic,0
967,2.352,0.000,500,Dynamic,0
968,2.375,0.000,500,Dynamic,0
969,1.997,0.000,500,Dynamic,0
970,2.118,0.000,500,Dynamic,0
971,2.132,0.000,500,Dynamic,0
972,2.090,0.000,500,Dynamic,0
973,2.063,0.000,500,Dynamic,0
974,2.045,0.000,500,Dynamic,0
975,2.031,0.000,500,Dynamic,0
976,2.044,0.000,500,Dynamic,0
977,2.516,0.000,500,Dynamic,0
978,2.317,0.000,500,Dynamic,0
979,2.194,0.000,500,Dynamic,0
980,2.133,0.000,500,Dynamic,0
981,2.099,0.000,500,Dynamic,0
982,2.080,0.000,500,Dynamic,0
983,2.139,0.000,500,Dynamic,0
984,2.154,0.000,500,Dynamic,0
985,2.009,0.000,500,Dynamic,0
986,1.967,0.000,500,Dynamic,0
987,1.964,0.000,500,Dynamic,0
988,1.963,0.000,500,Dynamic,0
989,2.089,0.000,500,Dynamic,0
990,2.126,0.000,500,Dynamic,0
991,2.152,0.000,500,Dynamic,0
992,2.138,0.000,500,Dynamic,0
993,1.940,0.000,500,Dynamic,0
994,1.945,0.000,500,Dynamic,0
995,1.987,0.000,500,Dynamic,0
996,2.118,0.000,500,Dynamic,0
997,2.154,0.000,500,Dynamic,0
998,2.178,0.000,500,Dynamic,0
999,2.139,0.000,500,Dynamic,0
1000,2.115,0.000,500,Dynamic,0
1001,1.953,0.000,500,Dynamic,0
1002,2.224,0.000,500,Dynamic,0
1003,2.246,0.000,500,Dynamic,0
1004,2.260,0.000,500,Dynamic,0
1005,2.217,0.000,500,Dynamic,0
1006,2.172,0.000,500,Dynamic,0
1007,2.145,0.000,500,Dynamic,0
1008,2.186,0.000,500,Dynamic,0
1009,2.304,0.000,500,Dynamic,0
1010,2.299,0.000,500,Dynamic,0
1011,2.293,0.000,500,Dynamic,0
1012,2.230,0.000,500,Dynamic,0
1013,2.176,0.000,500,Dynamic,0
1014,2.233,0.000,500,Dynamic,0
1015,2.241,0.000,500,Dynamic,0
1016,2.248,0.000,500,Dynamic,0
1017,2.303,0.000,500,Dynamic,0
1018,2.273,0.000,500,Dynamic,0
1019,2.225,0.000,500,Dynamic,0
1020,2.217,0.000,500,Dynamic,0
1021,2.280,0.000,500,Dynamic,0
1022,2.281,0.000,500,Dynamic,0
1023,2.279,0.000,500,Dynamic,0
1024,2.283,0.000,500,Dynamic,0
1025,2.310,0.000,500,Dynamic,0
1026,2.400,0.000,500,Dynamic,0
1027,2.426,0.000,500,Dynamic,0
1028,2.397,0.000,500,Dynamic,0
1029,2.378,0.000,500,Dynamic,0
1030,2.363,0.000,500,Dynamic,0
1031,2.355,0.000,500,Dynamic,0
1032,2.389,0.000,500,Dynamic,0
1033,2.690,0.000,500,Dynamic,0
1034,2.490,0.000,500,Dynamic,0
1035,2.425,0.000,500,Dynamic,0
1036,2.394,0.000,500,Dynamic,0
1037,2.376,0.000,500,Dynamic,0
1038,2.359,0.000,500,Dynamic,0
1039,2.378,0.000,500,Dynamic,0
1040,2.370,0.000,500,Dynamic,0
1041,2.298,0.000,500,Dynamic,0
1042,2.284,0.000,500,Dynamic,0
1043,2.176,0.000,500,Dynamic,0
1044,2.119,0.000,500,Dynamic,0
1045,2.200,0.000,500,Dynamic,0
1046,2.216,0.000,500,Dynamic,0
1047,2.228,0.000,500,Dynamic,0
1048,2.220,0.000,500,Dynamic,0
1049,1.957,0.000,500,Dynamic,0
1050,1.948,0.000,500,Dynamic,0
1051,2.119,0.000,500,Dynamic,0
1052,2.164,0.000,500,Dynamic,0
1053,2.190,0.000,500,Dynamic,0
1054,2.209,0.000,500,Dynamic,0
1055,2.172,0.000,500,Dynamic,0
1056,2.145,0.000,500,Dynamic,0
1057,2.504,0.000,500,Dynamic,0
1058,2.403,0.000,500,Dynamic,0
1059,2.370,0.000,500,Dynamic,0
1060,2.348,0.000,500,Dynamic,0
1061,2.271,0.000,500,Dynamic,0
1062,2.217,0.000,500,Dynamic,0
1063,2.219,0.000,500,Dynamic,0
1064,2.231,0.000,500,Dynamic,0
1065,2.298,0.000,500,Dynamic,0
1066,2.296,0.000,500,Dynamic,0
1067,2.184,0.000,500,Dynamic,0
1068,2.125,0.000,500,Dynamic,0
1069,2.135,0.000,500,Dynamic,0
1070,2.198,0.000,500,Dynamic,0
1071,2.213,0.000,500,Dynamic,0
1072,2.224,0.000,500,Dynamic,0
1073,2.012,0.000,500,Dynamic,0
1074,1.982,0.000,500,Dynamic,0
1075,1.998,0.000,500,Dynamic,0
1076,2.123,0.000,500,Dynamic,0
1077,2.151,0.000,500,Dynamic,0
1078,2.174,0.000,500,Dynamic,0
1079,2.189,0.000,500,Dynamic,0
1080,2.159,0.000,500,Dynamic,0
1081,1.956,0.000,500,Dynamic,0
1082,2.218,0.000,500,Dynamic,0
1083,2.237,0.000,500,Dynamic,0
1084,2.251,0.000,500,Dynamic,0
1085,2.261,0.000,500,Dynamic,0
1086,2.203,0.000,500,Dynamic,0
1087,2.166,0.000,500,Dynamic,0
1088,2.209,0.000,500,Dynamic,0
1089,2.294,0.000,500,Dynamic,0
1090,2.288,0.000,500,Dynamic,0
1091,2.291,0.000,500,Dynamic,0
1092,2.269,0.000,500,Dynamic,0
1093,2.203,0.000,500,Dynamic,0
1094,2.197,0.000,500,Dynamic,0
1095,2.229,0.000,500,Dynamic,0
1096,2.237,0.000,500,Dynamic,0
1097,2.271,0.000,500,Dynamic,0
1098,2.285,0.000,500,Dynamic,0
1099,2.207,0.000,500,Dynamic,0
1100,2.185,0.000,500,Dynamic,0
1101,2.251,0.000,500,Dynamic,0
1102,2.256,0.000,500,Dynamic,0
1103,2.261,0.000,500,Dynamic,0
1104,2.264,0.000,500,Dynamic,0
1105,2.284,0.000,500,Dynamic,0
1106,2.125,0.000,500,Dynamic,0
1107,2.237,0.000,500,Dynamic,0
1108,2.252,0.000,500,Dynamic,0
1109,2.260,0.000,500,Dynamic,0
1110,2.265,0.000,500,Dynamic,0
1111,2.266,0.000,500,Dynamic,0
1112,2.254,0.000,500,Dynamic,0
1113,2.491,0.000,500,Dynamic,0
1114,2.378,0.000,500,Dynamic,0
1115,2.349,0.000,500,Dynamic,0
1116,2.346,0.000,500,Dynamic,0
1117,2.337,0.000,500,Dynamic,0
1118,2.329,0.000,500,Dynamic,0
1119,2.348,0.000,500,Dynamic,0
1120,2.341,0.000,500,Dynamic,0
1121,2.295,0.000,500,Dynamic,0
1122,2.286,0.000,500,Dynamic,0
1123,2.287,0.000,500,Dynamic,0
1124,2.292,0.000,500,Dynamic,0
1125,2.417,0.000,500,Dynamic,0
1126,2.434,0.000,500,Dynamic,0
1127,2.408,0.000,500,Dynamic,0
1128,2.394,0.000,500,Dynamic,0
1129,2.302,0.000,500,Dynamic,0
1130,2.288,0.000,500,Dynamic,0
1131,2.509,0.000,500,Dynamic,0
1132,2.576,0.000,500,Dynamic,0
1133,2.536,0.000,500,Dynamic,0
1134,2.495,0.000,500,Dynamic,0
1135,2.467,0.000,500,Dynamic,0
1136,2.446,0.000,500,Dynamic,0
1137,2.541,0.000,500,Dynamic,0
1138,2.640,0.000,500,Dynamic,0
1139,2.522,0.000,500,Dynamic,0
1140,2.467,0.000,500,Dynamic,0
1141,2.434,0.000,500,Dynamic,0
1142,2.407,0.000,500,Dynamic,0
1143,2.411,0.000,500,Dynamic,0
1144,2.458,0.000,500,Dynamic,0
1145,2.255,0.000,500,Dynamic,0
1146,2.276,0.000,500,Dynamic,0
1147,2.265,0.000,500,Dynamic,0
1148,2.274,0.000,500,Dynamic,0
1149,2.311,0.000,500,Dynamic,0
1150,2.422,0.000,500,Dynamic,0
1151,2.402,0.000,500,Dynamic,0
1152,2.389,0.000,500,Dynamic,0
1153,2.279,0.000,500,Dynamic,0
1154,2.288,0.000,500,Dynamic,0
1155,2.340,0.000,500,Dynamic,0
1156,2.548,0.000,500,Dynamic,0
1157,2.530,0.000,500,Dynamic,0
1158,2.488,0.000,500,Dynamic,0
1159,2.454,0.000,500,Dynamic,0
1160,2.434,0.000,500,Dynamic,0
1161,2.287,0.000,500,Dynamic,0
1162,2.397,0.000,500,Dynamic,0
1163,2.343,0.000,500,Dynamic,0
1164,2.328,0.000,500,Dynamic,0
1165,2.246,0.000,500,Dynamic,0
1166,2.195,0.000,500,Dynamic,0
1167,2.159,0.000,500,Dynamic,0
1168,2.203,0.000,500,Dynamic,0
1169,2.281,0.000,500,Dynamic,0
1170,2.184,0.000,500,Dynamic,0
1171,2.103,0.000,500,Dynamic,0
1172,2.069,0.000,500,Dynamic,0
1173,2.047,0.000,500,Dynamic,0
1174,2.074,0.000,500,Dynamic,0
1175,2.098,0.000,500,Dynamic,0
1176,2.080,0.000,500,Dynamic,0
1177,1.953,0.000,500,Dynamic,0
1178,1.946,0.000,500,Dynamic,0
1179,1.947,0.000,500,Dynamic,0
1180,2.008,0.000,500,Dynamic,0
1181,2.045,0.000,500,Dynamic,0
1182,2.029,0.000,500,Dynamic,0
1183,2.015,0.000,500,Dynamic,0
1184,2.007,0.000,500,Dynamic,0
1185,1.940,0.000,500,Dynamic,0
1186,1.977,0.000,500,Dynamic,0
1187,2.026,0.000,500,Dynamic,0
1188,2.006,0.000,500,Dynamic,0
1189,1.994,0.000,500,Dynamic,0
1190,2.007,0.000,500,Dynamic,0
1191,2.001,0.000,500,Dynamic,0
1192,1.998,0.000,500,Dynamic,0
1193,2.259,0.000,500,Dynamic,0
1194,2.113,0.000,500,Dynamic,0
1195,2.066,0.000,500,Dynamic,0
1196,2.043,0.000,500,Dynamic,0
1197,2.029,0.000,500,Dynamic,0
1198,2.020,0.000,500,Dynamic,0
1199,2.038,0.000,500,Dynamic,0
1200,2.026,0.000,500,Dynamic,0
1201,1.961,0.000,500,Dynamic,0
1202,1.962,0.000,500,Dynamic,0
1203,1.962,0.000,500,Dynamic,0
1204,1.964,0.000,500,Dynamic,0
1205,2.001,0.000,500,Dynamic,0
1206,2.030,0.000,500,Dynamic,0
1207,2.019,0.000,500,Dynamic,0
1208,2.010,0.000,500,Dynamic,0
1209,1.978,0.000,500,Dynamic,0
1210,1.967,0.000,500,Dynamic,0
1211,1.997,0.000,500,Dynamic,0
1212,2.065,0.000,500,Dynamic,0
1213,2.043,0.000,500,Dynamic,0
1214,2.030,0.000,500,Dynamic,0
1215,2.034,0.000,500,Dynamic,0
1216,2.023,0.000,500,Dynamic,0
1217,1.993,0.000,500,Dynamic,0
1218,2.229,0.000,500,Dynamic,0
1219,2.136,0.000,500,Dynamic,0
1220,2.092,0.000,500,Dynamic,0
1221,2.065,0.000,500,Dynamic,0
1222,2.047,0.000,500,Dynamic,0
1223,2.033,0.000,500,Dynamic,0
1224,2.094,0.000,500,Dynamic,0
1225,2.307,0.000,500,Dynamic,0
1226,2.130,0.000,500,Dynamic,0
1227,2.087,0.000,500,Dynamic,0
1228,2.052,0.000,500,Dynamic,0
1229,2.031,0.000,500,Dynamic,0
1230,2.125,0.000,500,Dynamic,0
1231,2.148,0.000,500,Dynamic,0
1232,2.155,0.000,500,Dynamic,0
1233,1.947,0.000,500,Dynamic,0
1234,1.960,0.000,500,Dynamic,0
1235,1.957,0.000,500,Dynamic,0
1236,2.008,0.000,500,Dynamic,0
1237,2.113,0.000,500,Dynamic,0
1238,2.146,0.000,500,Dynamic,0
1239,2.139,0.000,500,Dynamic,0
1240,2.116,0.000,500,Dynamic,0
1241,1.960,0.000,500,Dynamic,0
1242,1.983,0.000,500,Dynamic,0
1243,2.145,0.000,500,Dynamic,0
1244,2.181,0.000,500,Dynamic,0
1245,2.199,0.000,500,Dynamic,0
1246,2.171,0.000,500,Dynamic,0
1247,2.138,0.000,500,Dynamic,0
1248,2.119,0.000,500,Dynamic,0
1249,2.533,0.000,500,Dynamic,0
1250,2.408,0.000,500,Dynamic,0
1251,2.372,0.000,500,Dynamic,0
1252,2.354,0.000,500,Dynamic,0
1253,2.320,0.000,500,Dynamic,0
1254,2.258,0.000,500,Dynamic,0
1255,2.294,0.000,500,Dynamic,0
1256,2.294,0.000,500,Dynamic,0
1257,2.280,0.000,500,Dynamic,0
1258,2.291,0.000,500,Dynamic,0
1259,2.293,0.000,500,Dynamic,0
1260,2.235,0.000,500,Dynamic,0
1261,2.338,0.000,500,Dynamic,0
1262,2.333,0.000,500,Dynamic,0
1263,2.328,0.000,500,Dynamic,0
1264,2.323,0.000,500,Dynamic,0
1265,2.293,0.000,500,Dynamic,0
1266,2.303,0.000,500,Dynamic,0
1267,2.300,0.000,500,Dynamic,0
1268,2.352,0.000,500,Dynamic,0
1269,2.343,0.000,500,Dynamic,0
1270,2.304,0.000,500,Dynamic,0
1271,2.256,0.000,500,Dynamic,0
1272,2.218,0.000,500,Dynamic,0
1273,1.979,0.000,500,Dynamic,0
1274,2.246,0.000,500,Dynamic,0
1275,2.251,0.000,500,Dynamic,0
1276,2.256,0.000,500,Dynamic,0
1277,2.197,0.000,500,Dynamic,0
1278,2.155,0.000,500,Dynamic,0
1279,2.125,0.000,500,Dynamic,0
1280,2.173,0.000,500,Dynamic,0
1281,2.286,0.000,500,Dynamic,0
1282,2.293,0.000,500,Dynamic,0
1283,2.187,0.000,500,Dynamic,0
1284,2.127,0.000,500,Dynamic,0
1285,2.092,0.000,500,Dynamic,0
1286,2.164,0.000,500,Dynamic,0
1287,2.182,0.000,500,Dynamic,0
1288,2.197,0.000,500,Dynamic,0
1289,2.221,0.000,500,Dynamic,0
1290,2.083,0.000,500,Dynamic,0
1291,2.043,0.000,500,Dynamic,0
1292,2.081,0.000,500,Dynamic,0
1293,2.140,0.000,500,Dynamic,0
1294,2.164,0.000,500,Dynamic,0
1295,2.182,0.000,500,Dynamic,0
1296,2.150,0.000,500,Dynamic,0
1297,1.951,0.000,500,Dynamic,0
1298,1.966,0.000,500,Dynamic,0
1299,2.143,0.000,500,Dynamic,0
1300,2.183,0.000,500,Dynamic,0
1301,2.207,0.000,500,Dynamic,0
1302,2.165,0.000,500,Dynamic,0
1303,2.135,0.000,500,Dynamic,0
1304,2.111,0.000,500,Dynamic,0
1305,2.504,0.000,500,Dynamic,0
1306,2.402,0.000,500,Dynamic,0
1307,2.358,0.000,500,Dynamic,0
1308,2.317,0.000,500,Dynamic,0
1309,2.241,0.000,500,Dynamic,0
1310,2.193,0.000,500,Dynamic,0
1311,2.204,0.000,500,Dynamic,0
1312,2.226,0.000,500,Dynamic,0
1313,2.298,0.000,500,Dynamic,0
1314,2.297,0.000,500,Dynamic,0
1315,2.209,0.000,500,Dynamic,0
1316,2.143,0.000,500,Dynamic,0
1317,2.202,0.000,500,Dynamic,0
1318,2.220,0.000,500,Dynamic,0
1319,2.230,0.000,500,Dynamic,0
1320,2.237,0.000,500,Dynamic,0
1321,2.280,0.000,500,Dynamic,0
1322,2.117,0.000,500,Dynamic,0
1323,2.111,0.000,500,Dynamic,0
1324,2.216,0.000,500,Dynamic,0
1325,2.228,0.000,500,Dynamic,0
1326,2.240,0.000,500,Dynamic,0
1327,2.248,0.000,500,Dynamic,0
1328,2.241,0.000,500,Dynamic,0
1329,1.941,0.000,500,Dynamic,0
1330,2.213,0.000,500,Dynamic,0
1331,2.234,0.000,500,Dynamic,0
1332,2.245,0.000,500,Dynamic,0
1333,2.250,0.000,500,Dynamic,0
1334,2.258,0.000,500,Dynamic,0
1335,2.226,0.000,500,Dynamic,0
1336,2.234,0.000,500,Dynamic,0
1337,2.294,0.000,500,Dynamic,0
1338,2.296,0.000,500,Dynamic,0
1339,2.294,0.000,500,Dynamic,0
1340,2.290,0.000,500,Dynamic,0
1341,2.281,0.000,500,Dynamic,0
1342,2.315,0.000,500,Dynamic,0
1343,2.317,0.000,500,Dynamic,0
1344,2.312,0.000,500,Dynamic,0
1345,2.295,0.000,500,Dynamic,0
1346,2.284,0.000,500,Dynamic,0
1347,2.288,0.000,500,Dynamic,0
1348,2.378,0.000,500,Dynamic,0
1349,2.406,0.000,500,Dynamic,0
1350,2.385,0.000,500,Dynamic,0
1351,2.370,0.000,500,Dynamic,0
1352,2.359,0.000,500,Dynamic,0
1353,2.298,0.000,500,Dynamic,0
1354,2.425,0.000,500,Dynamic,0
1355,2.538,0.000,500,Dynamic,0
1356,2.474,0.000,500,Dynamic,0
1357,2.430,0.000,500,Dynamic,0
1358,2.408,0.000,500,Dynamic,0
1359,2.386,0.000,500,Dynamic,0
1360,2.402,0.000,500,Dynamic,0
1361,3.055,0.000,500,Dynamic,0
1362,2.737,0.000,500,Dynamic,0
1363,2.576,0.000,500,Dynamic,0
1364,2.505,0.000,500,Dynamic,0
1365,2.461,0.000,500,Dynamic,0
1366,2.431,0.000,500,Dynamic,0
1367,2.437,0.000,500,Dynamic,0
1368,2.416,0.000,500,Dynamic,0
1369,2.298,0.000,500,Dynamic,0
1370,2.297,0.000,500,Dynamic,0
1371,2.273,0.000,500,Dynamic,0
1372,2.189,0.000,500,Dynamic,0
