# StainedGlass Shader Profiler
# ShaderMode: Static
# BoidCount: 1000
# RecordingDuration_s: 30
# GPU: Apple M2
# CPU: Apple M2
# RAM_MB: 16384
# UnityVersion: 6000.3.8f1
# Recorded: 2026-05-13 12:25:53
Frame,PhaseTime_s,GPU_ms,RenderThread_ms,BoidCount,ShaderMode
31,0.0082,1.625,0.000,1000,Static
32,0.0114,1.652,0.000,1000,Static
33,0.0142,1.482,0.000,1000,Static
34,0.0170,1.453,0.000,1000,Static
35,0.0198,1.472,0.000,1000,Static
36,0.0230,1.500,0.000,1000,Static
37,0.0256,1.502,0.000,1000,Static
38,0.0285,1.500,0.000,1000,Static
39,0.0328,1.499,0.000,1000,Static
40,0.0356,1.497,0.000,1000,Static
41,0.0384,1.573,0.000,1000,Static
42,0.0412,1.573,0.000,1000,Static
43,0.0441,1.577,0.000,1000,Static
44,0.0469,1.571,0.000,1000,Static
45,0.0498,1.571,0.000,1000,Static
46,0.0525,1.557,0.000,1000,Static
47,0.0667,1.606,0.000,1000,Static
48,0.0726,1.620,0.000,1000,Static
49,0.0757,1.597,0.000,1000,Static
50,0.0785,1.584,0.000,1000,Static
51,0.0819,1.081,0.000,1000,Static
52,0.0848,2.281,0.000,1000,Static
53,0.0877,2.203,0.000,1000,Static
54,0.0908,2.183,0.000,1000,Static
55,0.0936,2.147,0.000,1000,Static
56,0.0964,2.125,0.000,1000,Static
57,0.0993,1.933,0.000,1000,Static
58,0.1023,1.880,0.000,1000,Static
59,0.1054,2.146,0.000,1000,Static
60,0.1082,2.177,0.000,1000,Static
61,0.1110,2.198,0.000,1000,Static
62,0.1139,2.155,0.000,1000,Static
63,0.1167,2.124,0.000,1000,Static
64,0.1194,2.145,0.000,1000,Static
65,0.1225,2.533,0.000,1000,Static
66,0.1252,2.408,0.000,1000,Static
67,0.1279,2.370,0.000,1000,Static
68,0.1306,2.349,0.000,1000,Static
69,0.1332,2.330,0.000,1000,Static
70,0.1361,2.389,0.000,1000,Static
71,0.1388,2.515,0.000,1000,Static
72,0.1419,2.629,0.000,1000,Static
73,0.1447,3.411,0.000,1000,Static
74,0.1474,3.173,0.000,1000,Static
75,0.1500,2.907,0.000,1000,Static
76,0.1528,2.746,0.000,1000,Static
77,0.1555,2.691,0.000,1000,Static
78,0.1582,2.622,0.000,1000,Static
79,0.1611,2.574,0.000,1000,Static
80,0.1643,2.538,0.000,1000,Static
81,0.1672,2.071,0.000,1000,Static
82,0.1701,2.074,0.000,1000,Static
83,0.1729,2.214,0.000,1000,Static
84,0.1756,2.232,0.000,1000,Static
85,0.1783,2.241,0.000,1000,Static
86,0.1811,2.248,0.000,1000,Static
87,0.1841,2.252,0.000,1000,Static
88,0.1871,2.333,0.000,1000,Static
89,0.1901,2.377,0.000,1000,Static
90,0.1929,2.331,0.000,1000,Static
91,0.1956,2.311,0.000,1000,Static
92,0.1985,2.304,0.000,1000,Static
93,0.2013,2.301,0.000,1000,Static
94,0.2045,2.455,0.000,1000,Static
95,0.2073,2.541,0.000,1000,Static
96,0.2100,2.525,0.000,1000,Static
97,0.2127,2.260,0.000,1000,Static
98,0.2155,2.277,0.000,1000,Static
99,0.2183,2.298,0.000,1000,Static
100,0.2218,2.532,0.000,1000,Static
101,0.2251,2.707,0.000,1000,Static
102,0.2284,2.725,0.000,1000,Static
103,0.2317,2.675,0.000,1000,Static
104,0.2347,2.627,0.000,1000,Static
105,0.2378,2.970,0.000,1000,Static
106,0.2410,2.964,0.000,1000,Static
107,0.2446,2.950,0.000,1000,Static
108,0.2481,2.827,0.000,1000,Static
109,0.2513,2.720,0.000,1000,Static
110,0.2545,2.694,0.000,1000,Static
111,0.2576,2.732,0.000,1000,Static
112,0.2607,2.759,0.000,1000,Static
113,0.2642,2.933,0.000,1000,Static
114,0.2675,2.695,0.000,1000,Static
115,0.2709,2.642,0.000,1000,Static
116,0.2740,2.756,0.000,1000,Static
117,0.2772,2.800,0.000,1000,Static
118,0.2808,2.817,0.000,1000,Static
119,0.2849,2.834,0.000,1000,Static
120,0.2891,2.825,0.000,1000,Static
121,0.2926,3.084,0.000,1000,Static
122,0.2961,3.027,0.000,1000,Static
123,0.2996,3.003,0.000,1000,Static
124,0.3031,2.995,0.000,1000,Static
125,0.3061,3.263,0.000,1000,Static
126,0.3092,3.365,0.000,1000,Static
127,0.3122,3.383,0.000,1000,Static
128,0.3152,3.345,0.000,1000,Static
129,0.3183,3.039,0.000,1000,Static
130,0.3218,3.113,0.000,1000,Static
131,0.3251,3.112,0.000,1000,Static
132,0.3281,3.007,0.000,1000,Static
133,0.3313,2.855,0.000,1000,Static
134,0.3344,2.760,0.000,1000,Static
135,0.3374,2.796,0.000,1000,Static
136,0.3404,2.812,0.000,1000,Static
137,0.3439,2.462,0.000,1000,Static
138,0.3470,2.366,0.000,1000,Static
139,0.3499,2.326,0.000,1000,Static
140,0.3526,2.326,0.000,1000,Static
141,0.3554,2.506,0.000,1000,Static
142,0.3586,2.525,0.000,1000,Static
143,0.3620,2.490,0.000,1000,Static
144,0.3649,2.463,0.000,1000,Static
145,0.3679,2.255,0.000,1000,Static
146,0.3708,2.613,0.000,1000,Static
147,0.3739,2.661,0.000,1000,Static
148,0.3769,2.555,0.000,1000,Static
149,0.3804,2.502,0.000,1000,Static
150,0.3840,2.461,0.000,1000,Static
151,0.3871,2.441,0.000,1000,Static
152,0.3905,2.522,0.000,1000,Static
153,0.3935,2.280,0.000,1000,Static
154,0.3974,2.279,0.000,1000,Static
155,0.4010,2.283,0.000,1000,Static
156,0.4050,2.283,0.000,1000,Static
157,0.4088,2.429,0.000,1000,Static
158,0.4127,2.406,0.000,1000,Static
159,0.4165,2.393,0.000,1000,Static
160,0.4203,2.381,0.000,1000,Static
161,0.4244,3.193,0.000,1000,Static
162,0.4276,2.926,0.000,1000,Static
163,0.4308,2.727,0.000,1000,Static
164,0.4341,2.614,0.000,1000,Static
165,0.4374,2.608,0.000,1000,Static
166,0.4418,2.688,0.000,1000,Static
167,0.4450,2.699,0.000,1000,Static
168,0.4487,2.654,0.000,1000,Static
169,0.4521,2.289,0.000,1000,Static
170,0.4554,2.687,0.000,1000,Static
171,0.4588,2.776,0.000,1000,Static
172,0.4623,2.783,0.000,1000,Static
173,0.4654,2.691,0.000,1000,Static
174,0.4687,2.626,0.000,1000,Static
175,0.4718,2.700,0.000,1000,Static
176,0.4749,2.728,0.000,1000,Static
177,0.4779,2.938,0.000,1000,Static
178,0.4812,2.726,0.000,1000,Static
179,0.4847,2.581,0.000,1000,Static
180,0.4878,2.677,0.000,1000,Static
181,0.4909,2.731,0.000,1000,Static
182,0.4941,2.764,0.000,1000,Static
183,0.4973,2.792,0.000,1000,Static
184,0.5008,2.735,0.000,1000,Static
185,0.5044,2.560,0.000,1000,Static
186,0.5081,2.925,0.000,1000,Static
187,0.5117,2.928,0.000,1000,Static
188,0.5153,2.940,0.000,1000,Static
189,0.5189,2.811,0.000,1000,Static
190,0.5231,2.848,0.000,1000,Static
191,0.5269,2.866,0.000,1000,Static
192,0.5306,2.881,0.000,1000,Static
193,0.5343,2.947,0.000,1000,Static
194,0.5381,2.651,0.000,1000,Static
195,0.5422,2.834,0.000,1000,Static
196,0.5459,2.861,0.000,1000,Static
197,0.5492,2.873,0.000,1000,Static
198,0.5525,2.888,0.000,1000,Static
199,0.5557,3.035,0.000,1000,Static
200,0.5588,3.094,0.000,1000,Static
201,0.5624,3.067,0.000,1000,Static
202,0.5658,3.013,0.000,1000,Static
203,0.5690,2.994,0.000,1000,Static
204,0.5722,3.041,0.000,1000,Static
205,0.5753,3.017,0.000,1000,Static
206,0.5784,2.893,0.000,1000,Static
207,0.5819,2.803,0.000,1000,Static
208,0.5852,2.735,0.000,1000,Static
209,0.5882,2.936,0.000,1000,Static
210,0.5915,2.854,0.000,1000,Static
211,0.5947,2.668,0.000,1000,Static
212,0.5978,2.604,0.000,1000,Static
213,0.6009,2.541,0.000,1000,Static
214,0.6044,2.611,0.000,1000,Static
215,0.6075,2.592,0.000,1000,Static
216,0.6107,2.554,0.000,1000,Static
217,0.6138,2.255,0.000,1000,Static
218,0.6168,2.255,0.000,1000,Static
219,0.6197,2.314,0.000,1000,Static
220,0.6231,2.406,0.000,1000,Static
221,0.6263,2.376,0.000,1000,Static
222,0.6293,2.355,0.000,1000,Static
223,0.6324,2.339,0.000,1000,Static
224,0.6354,2.333,0.000,1000,Static
225,0.6384,2.709,0.000,1000,Static
226,0.6418,2.478,0.000,1000,Static
227,0.6449,2.400,0.000,1000,Static
228,0.6479,2.372,0.000,1000,Static
229,0.6510,2.351,0.000,1000,Static
230,0.6540,2.432,0.000,1000,Static
231,0.6571,2.409,0.000,1000,Static
232,0.6602,2.389,0.000,1000,Static
233,0.6637,2.274,0.000,1000,Static
234,0.6672,2.264,0.000,1000,Static
235,0.6705,2.283,0.000,1000,Static
236,0.6736,2.363,0.000,1000,Static
237,0.6765,2.348,0.000,1000,Static
238,0.6795,2.338,0.000,1000,Static
239,0.6831,2.330,0.000,1000,Static
240,0.6863,2.321,0.000,1000,Static
241,0.6893,2.881,0.000,1000,Static
242,0.6924,2.565,0.000,1000,Static
243,0.6953,2.464,0.000,1000,Static
244,0.6983,2.417,0.000,1000,Static
245,0.7018,2.393,0.000,1000,Static
246,0.7048,2.547,0.000,1000,Static
247,0.7080,2.571,0.000,1000,Static
248,0.7111,2.533,0.000,1000,Static
249,0.7142,2.365,0.000,1000,Static
250,0.7172,2.319,0.000,1000,Static
251,0.7203,2.423,0.000,1000,Static
252,0.7239,2.544,0.000,1000,Static
253,0.7270,2.492,0.000,1000,Static
254,0.7302,2.461,0.000,1000,Static
255,0.7335,2.439,0.000,1000,Static
256,0.7366,2.434,0.000,1000,Static
257,0.7397,3.247,0.000,1000,Static
258,0.7431,2.867,0.000,1000,Static
259,0.7464,2.671,0.000,1000,Static
260,0.7499,2.578,0.000,1000,Static
261,0.7529,2.513,0.000,1000,Static
262,0.7559,2.626,0.000,1000,Static
263,0.7589,2.666,0.000,1000,Static
264,0.7621,2.616,0.000,1000,Static
265,0.7652,2.284,0.000,1000,Static
266,0.7684,2.271,0.000,1000,Static
267,0.7723,2.550,0.000,1000,Static
268,0.7761,2.643,0.000,1000,Static
269,0.7796,2.683,0.000,1000,Static
270,0.7837,2.618,0.000,1000,Static
271,0.7873,2.570,0.000,1000,Static
272,0.7910,2.645,0.000,1000,Static
273,0.7942,2.947,0.000,1000,Static
274,0.7976,2.812,0.000,1000,Static
275,0.8012,2.626,0.000,1000,Static
276,0.8050,2.605,0.000,1000,Static
277,0.8084,2.666,0.000,1000,Static
278,0.8117,2.709,0.000,1000,Static
279,0.8152,2.740,0.000,1000,Static
280,0.8186,2.684,0.000,1000,Static
281,0.8224,3.014,0.000,1000,Static
282,0.8256,2.974,0.000,1000,Static
283,0.8286,2.960,0.000,1000,Static
284,0.8316,2.948,0.000,1000,Static
285,0.8346,2.892,0.000,1000,Static
286,0.8375,2.989,0.000,1000,Static
287,0.8406,3.030,0.000,1000,Static
288,0.8440,3.048,0.000,1000,Static
289,0.8474,3.237,0.000,1000,Static
290,0.8508,3.273,0.000,1000,Static
291,0.8539,3.135,0.000,1000,Static
292,0.8571,2.948,0.000,1000,Static
293,0.8603,2.749,0.000,1000,Static
294,0.8641,2.630,0.000,1000,Static
295,0.8672,2.536,0.000,1000,Static
296,0.8702,2.464,0.000,1000,Static
297,0.8732,2.151,0.000,1000,Static
298,0.8762,2.055,0.000,1000,Static
299,0.8793,2.020,0.000,1000,Static
300,0.8832,2.009,0.000,1000,Static
301,0.8865,1.968,0.000,1000,Static
302,0.8896,1.993,0.000,1000,Static
303,0.8927,1.982,0.000,1000,Static
304,0.8958,1.979,0.000,1000,Static
305,0.8992,1.688,0.000,1000,Static
306,0.9027,1.716,0.000,1000,Static
307,0.9059,1.843,0.000,1000,Static
308,0.9091,1.863,0.000,1000,Static
309,0.9124,1.834,0.000,1000,Static
310,0.9157,1.818,0.000,1000,Static
311,0.9189,1.805,0.000,1000,Static
312,0.9227,1.844,0.000,1000,Static
313,0.9261,1.923,0.000,1000,Static
