# StainedGlass Shader Profiler
# Shader filter: StainedGlassMat2
# Recorded: 4/20/2026 4:11:09 PM
Frame,GPU_ms,RenderThread_ms,IsolationActive
120,2.838,0.000,0
121,2.553,0.000,0
122,2.400,0.000,0
123,2.406,0.000,0
124,2.511,0.000,0
125,2.516,0.000,0
126,2.495,0.000,0
127,2.463,0.000,0
128,2.440,0.000,0
129,2.699,0.000,0
130,2.501,0.000,0
131,2.425,0.000,0
132,2.391,0.000,0
133,2.373,0.000,0
134,2.446,0.000,0
135,2.414,0.000,0
136,2.396,0.000,0
137,2.278,0.000,0
138,2.288,0.000,0
139,2.294,0.000,0
140,2.339,0.000,0
141,2.324,0.000,0
142,2.317,0.000,0
143,2.308,0.000,0
144,2.305,0.000,0
145,2.470,0.000,0
146,2.374,0.000,0
147,2.348,0.000,0
148,2.318,0.000,0
149,2.310,0.000,0
150,2.296,0.000,0
151,2.304,0.000,0
152,2.302,0.000,0
153,2.278,0.000,0
154,2.266,0.000,0
155,2.224,0.000,0
156,2.278,0.000,0
157,2.274,0.000,0
158,2.281,0.000,0
159,2.277,0.000,0
160,2.255,0.000,0
161,2.472,0.000,0
162,2.369,0.000,0
163,2.337,0.000,0
164,2.356,0.000,0
165,2.320,0.000,0
166,2.297,0.000,0
167,2.320,0.000,0
168,2.320,0.000,0
169,2.277,0.000,0
170,2.273,0.000,0
171,2.216,0.000,0
172,2.287,0.000,0
173,2.283,0.000,0
174,2.279,0.000,0
175,2.283,0.000,0
176,2.284,0.000,0
177,2.146,0.000,0
178,2.314,0.000,0
179,2.310,0.000,0
180,2.305,0.000,0
181,2.296,0.000,0
182,2.288,0.000,0
183,2.316,0.000,0
184,2.310,0.000,0
185,2.270,0.000,0
186,2.275,0.000,0
187,2.265,0.000,0
188,2.308,0.000,0
189,2.351,0.000,0
190,2.346,0.000,0
191,2.335,0.000,0
192,2.330,0.000,0
193,2.313,0.000,0
194,2.516,0.000,0
195,2.476,0.000,0
196,2.433,0.000,0
197,2.397,0.000,0
198,2.379,0.000,0
199,2.387,0.000,0
200,2.435,0.000,0
201,2.417,0.000,0
202,2.347,0.000,0
203,2.318,0.000,0
204,2.321,0.000,0
205,2.404,0.000,0
206,2.428,0.000,0
207,2.443,0.000,0
208,2.423,0.000,0
209,2.252,0.000,0
210,2.510,0.000,0
211,2.526,0.000,0
212,2.529,0.000,0
213,2.542,0.000,0
214,2.507,0.000,0
215,2.487,0.000,0
216,2.518,0.000,0
217,2.521,0.000,0
218,2.523,0.000,0
219,2.532,0.000,0
220,2.529,0.000,0
221,2.631,0.000,0
222,2.620,0.000,0
223,2.613,0.000,0
224,2.607,0.000,0
225,2.572,0.000,0
226,2.646,0.000,0
227,2.712,0.000,0
228,2.670,0.000,0
229,2.648,0.000,0
230,2.633,0.000,0
231,2.622,0.000,0
232,2.701,0.000,0
233,2.976,0.000,0
234,2.770,0.000,0
235,2.696,0.000,0
236,2.663,0.000,0
237,2.702,0.000,0
238,2.761,0.000,0
239,2.772,0.000,0
240,2.747,0.000,0
241,2.574,0.000,0
242,2.614,0.000,0
243,2.777,0.000,0
244,2.738,0.000,0
245,2.704,0.000,0
246,2.676,0.000,0
247,2.660,0.000,0
248,2.737,0.000,0
249,2.910,0.000,0
250,2.742,0.000,0
251,2.707,0.000,0
252,2.666,0.000,0
253,2.684,0.000,0
254,2.749,0.000,0
255,2.724,0.000,0
256,2.708,0.000,0
257,2.559,0.000,0
258,2.557,0.000,0
259,2.605,0.000,0
260,2.593,0.000,0
261,2.588,0.000,0
262,2.583,0.000,0
263,2.580,0.000,0
264,2.579,0.000,0
265,2.598,0.000,0
266,2.585,0.000,0
267,2.574,0.000,0
268,2.573,0.000,0
269,2.572,0.000,0
270,2.599,0.000,0
271,2.591,0.000,0
272,2.589,0.000,0
273,2.542,0.000,0
274,2.542,0.000,0
275,2.609,0.000,0
276,2.598,0.000,0
277,2.591,0.000,0
278,2.592,0.000,0
279,2.586,0.000,0
280,2.584,0.000,0
281,2.783,0.000,0
282,2.678,0.000,0
283,2.628,0.000,0
284,2.614,0.000,0
285,2.600,0.000,0
286,2.630,0.000,0
287,2.620,0.000,0
288,2.614,0.000,0
289,2.576,0.000,0
290,2.555,0.000,0
291,2.624,0.000,0
292,2.668,0.000,0
293,2.645,0.000,0
294,2.628,0.000,0
295,2.619,0.000,0
296,2.609,0.000,0
297,2.944,0.000,0
298,2.732,0.000,0
299,2.680,0.000,0
300,2.647,0.000,0
301,2.629,0.000,0
302,2.645,0.000,0
303,2.667,0.000,0
304,2.650,0.000,0
305,2.564,0.000,0
306,2.567,0.000,0
307,2.587,0.000,0
308,2.667,0.000,0
309,2.641,0.000,0
310,2.626,0.000,0
311,2.616,0.000,0
312,2.607,0.000,0
313,3.094,0.000,0
314,2.820,0.000,0
315,2.739,0.000,0
316,2.687,0.000,0
317,2.658,0.000,0
318,2.678,0.000,0
319,2.711,0.000,0
320,2.690,0.000,0
321,2.579,0.000,0
322,2.564,0.000,0
323,2.564,0.000,0
324,2.718,0.000,0
325,2.698,0.000,0
326,2.674,0.000,0
327,2.659,0.000,0
328,2.647,0.000,0
329,2.804,0.000,0
330,2.973,0.000,0
331,2.844,0.000,0
332,2.766,0.000,0
333,2.729,0.000,0
334,2.699,0.000,0
335,2.706,0.000,0
336,2.688,0.000,0
337,2.259,0.000,0
338,2.250,0.000,0
339,2.254,0.000,0
340,2.315,0.000,0
341,2.379,0.000,0
342,2.363,0.000,0
343,2.348,0.000,0
344,2.338,0.000,0
345,2.298,0.000,0
346,2.465,0.000,0
347,2.405,0.000,0
348,2.373,0.000,0
349,2.358,0.000,0
350,2.346,0.000,0
351,2.387,0.000,0
352,2.371,0.000,0
353,2.303,0.000,0
354,2.296,0.000,0
355,2.294,0.000,0
356,2.285,0.000,0
357,2.314,0.000,0
358,2.309,0.000,0
359,2.306,0.000,0
360,2.304,0.000,0
361,2.265,0.000,0
362,2.270,0.000,0
363,2.260,0.000,0
364,2.270,0.000,0
365,2.283,0.000,0
366,2.282,0.000,0
367,2.269,0.000,0
368,2.294,0.000,0
369,2.263,0.000,0
370,2.284,0.000,0
371,2.291,0.000,0
372,2.284,0.000,0
373,2.328,0.000,0
374,2.326,0.000,0
375,2.320,0.000,0
376,2.311,0.000,0
377,2.277,0.000,0
378,2.283,0.000,0
379,2.289,0.000,0
380,2.291,0.000,0
381,2.288,0.000,0
382,2.285,0.000,0
383,2.291,0.000,0
384,2.315,0.000,0
385,2.243,0.000,0
386,2.272,0.000,0
387,2.269,0.000,0
388,2.272,0.000,0
389,2.296,0.000,0
390,2.290,0.000,0
391,2.293,0.000,0
392,2.290,0.000,0
393,2.282,0.000,0
394,2.295,0.000,0
395,2.453,0.000,0
396,2.403,0.000,0
397,2.372,0.000,0
398,2.353,0.000,0
399,2.340,0.000,0
400,2.386,0.000,0
401,2.549,0.000,0
402,2.441,0.000,0
403,2.436,0.000,0
404,2.392,0.000,0
405,2.395,0.000,0
406,2.454,0.000,0
407,2.467,0.000,0
408,2.454,0.000,0
409,2.267,0.000,0
410,2.280,0.000,0
411,2.454,0.000,0
412,2.479,0.000,0
413,2.495,0.000,0
414,2.487,0.000,0
415,2.456,0.000,0
416,2.487,0.000,0
417,2.604,0.000,0
418,2.579,0.000,0
419,2.557,0.000,0
420,2.553,0.000,0
421,2.652,0.000,0
422,2.641,0.000,0
423,2.632,0.000,0
424,2.623,0.000,0
425,2.581,0.000,0
426,2.711,0.000,0
427,2.834,0.000,0
428,2.763,0.000,0
429,2.727,0.000,0
430,2.699,0.000,0
431,2.698,0.000,0
432,2.761,0.000,0
433,2.776,0.000,0
434,2.666,0.000,0
435,2.630,0.000,0
436,2.611,0.000,0
437,2.742,0.000,0
438,2.801,0.000,0
439,2.777,0.000,0
440,2.747,0.000,0
441,2.583,0.000,0
442,2.891,0.000,0
443,2.987,0.000,0
444,2.980,0.000,0
445,2.948,0.000,0
446,2.872,0.000,0
447,2.826,0.000,0
448,2.819,0.000,0
449,2.581,0.000,0
450,2.564,0.000,0
451,2.560,0.000,0
452,2.484,0.000,0
453,2.553,0.000,0
454,2.556,0.000,0
455,2.557,0.000,0
456,2.555,0.000,0
457,2.306,0.000,0
458,2.528,0.000,0
459,2.532,0.000,0
460,2.537,0.000,0
461,2.551,0.000,0
462,2.509,0.000,0
463,2.497,0.000,0
464,2.530,0.000,0
465,2.519,0.000,0
466,2.411,0.000,0
467,2.533,0.000,0
468,2.541,0.000,0
469,2.552,0.000,0
470,2.575,0.000,0
471,2.562,0.000,0
472,2.546,0.000,0
473,2.786,0.000,0
474,2.674,0.000,0
475,2.642,0.000,0
476,2.615,0.000,0
477,2.558,0.000,0
478,2.589,0.000,0
479,2.582,0.000,0
480,2.580,0.000,0
481,2.544,0.000,0
482,2.546,0.000,0
483,2.614,0.000,0
484,2.600,0.000,0
485,2.593,0.000,0
486,2.600,0.000,0
487,2.590,0.000,0
488,2.608,0.000,0
489,2.738,0.000,0
490,2.651,0.000,0
491,2.624,0.000,0
492,2.607,0.000,0
493,2.629,0.000,0
494,2.673,0.000,0
495,2.653,0.000,0
496,2.645,0.000,0
497,2.600,0.000,0
498,2.576,0.000,0
499,2.754,0.000,0
500,2.703,0.000,0
501,2.671,0.000,0
502,2.651,0.000,0
503,2.638,0.000,0
504,2.706,0.000,0
505,2.829,0.000,0
506,2.698,0.000,0
507,2.664,0.000,0
508,2.633,0.000,0
509,2.726,0.000,0
510,2.763,0.000,0
511,2.750,0.000,0
512,2.724,0.000,0
513,2.584,0.000,0
514,2.539,0.000,0
515,2.620,0.000,0
516,2.601,0.000,0
517,2.589,0.000,0
518,2.582,0.000,0
519,2.545,0.000,0
520,2.572,0.000,0
521,2.536,0.000,0
522,2.546,0.000,0
523,2.560,0.000,0
524,2.523,0.000,0
525,2.567,0.000,0
526,2.568,0.000,0
527,2.562,0.000,0
528,2.561,0.000,0
529,2.448,0.000,0
530,2.384,0.000,0
531,2.506,0.000,0
532,2.522,0.000,0
533,2.526,0.000,0
534,2.529,0.000,0
535,2.494,0.000,0
536,2.529,0.000,0
537,2.557,0.000,0
538,2.548,0.000,0
539,2.573,0.000,0
540,2.513,0.000,0
541,2.509,0.000,0
542,2.517,0.000,0
543,2.523,0.000,0
544,2.527,0.000,0
545,2.560,0.000,0
546,2.429,0.000,0
547,2.542,0.000,0
548,2.547,0.000,0
549,2.551,0.000,0
550,2.562,0.000,0
551,2.523,0.000,0
552,2.519,0.000,0
553,2.615,0.000,0
554,2.587,0.000,0
555,2.577,0.000,0
556,2.571,0.000,0
557,2.533,0.000,0
558,2.569,0.000,0
559,2.566,0.000,0
560,2.565,0.000,0
561,2.566,0.000,0
562,2.493,0.000,0
563,2.604,0.000,0
564,2.591,0.000,0
565,2.580,0.000,0
566,2.573,0.000,0
567,2.567,0.000,0
568,2.617,0.000,0
569,2.531,0.000,0
570,2.544,0.000,0
571,2.552,0.000,0
572,2.559,0.000,0
573,2.597,0.000,0
574,2.632,0.000,0
575,2.620,0.000,0
576,2.612,0.000,0
577,2.544,0.000,0
578,2.582,0.000,0
579,2.774,0.000,0
580,2.715,0.000,0
581,2.689,0.000,0
582,2.668,0.000,0
583,2.655,0.000,0
584,2.686,0.000,0
585,3.040,0.000,0
586,2.814,0.000,0
587,2.745,0.000,0
588,2.699,0.000,0
589,2.671,0.000,0
590,2.683,0.000,0
591,2.664,0.000,0
592,2.652,0.000,0
593,2.537,0.000,0
594,2.576,0.000,0
595,2.664,0.000,0
596,2.643,0.000,0
597,2.628,0.000,0
598,2.611,0.000,0
599,2.605,0.000,0
600,2.648,0.000,0
601,2.548,0.000,0
602,2.575,0.000,0
603,2.567,0.000,0
604,2.558,0.000,0
605,2.599,0.000,0
606,2.636,0.000,0
607,2.629,0.000,0
608,2.621,0.000,0
609,2.570,0.000,0
610,2.566,0.000,0
611,2.718,0.000,0
612,2.681,0.000,0
613,2.657,0.000,0
614,2.641,0.000,0
615,2.633,0.000,0
616,2.649,0.000,0
617,2.835,0.000,0
618,2.683,0.000,0
619,2.643,0.000,0
620,2.621,0.000,0
621,2.617,0.000,0
622,2.694,0.000,0
623,2.679,0.000,0
624,2.659,0.000,0
625,2.551,0.000,0
626,2.566,0.000,0
627,2.596,0.000,0
628,2.673,0.000,0
629,2.645,0.000,0
630,2.629,0.000,0
631,2.618,0.000,0
632,2.614,0.000,0
633,3.094,0.000,0
634,2.832,0.000,0
635,2.745,0.000,0
636,2.700,0.000,0
637,2.672,0.000,0
638,2.655,0.000,0
639,2.663,0.000,0
640,2.651,0.000,0
641,2.574,0.000,0
642,2.567,0.000,0
643,2.546,0.000,0
644,2.518,0.000,0
645,2.523,0.000,0
646,2.530,0.000,0
647,2.525,0.000,0
648,2.525,0.000,0
649,2.295,0.000,0
650,2.531,0.000,0
651,2.534,0.000,0
652,2.542,0.000,0
653,2.545,0.000,0
654,2.508,0.000,0
655,2.484,0.000,0
656,2.518,0.000,0
657,2.550,0.000,0
658,2.549,0.000,0
659,2.489,0.000,0
660,2.444,0.000,0
661,2.457,0.000,0
662,2.476,0.000,0
663,2.487,0.000,0
664,2.495,0.000,0
665,2.268,0.000,0
666,2.276,0.000,0
667,2.435,0.000,0
668,2.460,0.000,0
669,2.488,0.000,0
670,2.452,0.000,0
671,2.426,0.000,0
672,2.434,0.000,0
673,2.536,0.000,0
674,2.542,0.000,0
675,2.547,0.000,0
676,2.490,0.000,0
677,2.441,0.000,0
678,2.491,0.000,0
679,2.502,0.000,0
680,2.510,0.000,0
681,2.269,0.000,0
682,2.262,0.000,0
683,2.357,0.000,0
684,2.454,0.000,0
685,2.471,0.000,0
686,2.107,0.000,0
687,2.814,0.000,0
688,2.782,0.000,0
689,2.604,0.000,0
690,2.546,0.000,0
691,2.590,0.000,0
692,2.584,0.000,0
693,2.590,0.000,0
694,2.578,0.000,0
695,2.577,0.000,0
696,2.602,0.000,0
697,3.073,0.000,0
698,2.809,0.000,0
699,2.728,0.000,0
700,2.678,0.000,0
701,2.656,0.000,0
702,2.749,0.000,0
703,2.769,0.000,0
704,2.738,0.000,0
705,2.549,0.000,0
706,2.592,0.000,0
707,2.573,0.000,0
708,2.576,0.000,0
709,2.519,0.000,0
710,2.484,0.000,0
711,2.454,0.000,0
712,2.433,0.000,0
713,2.289,0.000,0
714,2.275,0.000,0
715,2.285,0.000,0
716,2.285,0.000,0
717,2.289,0.000,0
718,2.293,0.000,0
719,2.316,0.000,0
720,2.312,0.000,0
721,2.287,0.000,0
722,2.251,0.000,0
723,2.233,0.000,0
724,2.220,0.000,0
725,2.272,0.000,0
726,2.277,0.000,0
727,2.273,0.000,0
728,2.263,0.000,0
729,2.102,0.000,0
730,2.350,0.000,0
731,2.338,0.000,0
732,2.325,0.000,0
733,2.313,0.000,0
734,2.273,0.000,0
735,2.245,0.000,0
736,2.274,0.000,0
737,2.272,0.000,0
738,2.249,0.000,0
739,2.187,0.000,0
740,2.163,0.000,0
741,2.169,0.000,0
742,2.186,0.000,0
743,2.199,0.000,0
744,2.187,0.000,0
745,2.100,0.000,0
746,2.094,0.000,0
747,2.214,0.000,0
748,2.223,0.000,0
749,2.228,0.000,0
750,2.215,0.000,0
751,2.197,0.000,0
752,2.196,0.000,0
753,2.453,0.000,0
754,2.356,0.000,0
755,2.278,0.000,0
756,2.231,0.000,0
757,2.208,0.000,0
758,2.271,0.000,0
759,2.272,0.000,0
760,2.274,0.000,0
761,2.274,0.000,0
762,2.198,0.000,0
763,2.174,0.000,0
764,2.256,0.000,0
765,2.263,0.000,0
766,2.269,0.000,0
767,2.276,0.000,0
768,2.250,0.000,0
769,2.173,0.000,0
770,2.337,0.000,0
771,2.331,0.000,0
772,2.319,0.000,0
773,2.315,0.000,0
774,2.281,0.000,0
775,2.274,0.000,0
776,2.276,0.000,0
777,2.262,0.000,0
778,2.267,0.000,0
779,2.269,0.000,0
780,2.233,0.000,0
781,2.285,0.000,0
782,2.279,0.000,0
783,2.277,0.000,0
784,2.277,0.000,0
785,2.307,0.000,0
786,2.359,0.000,0
787,2.405,0.000,0
788,2.367,0.000,0
789,2.348,0.000,0
790,2.339,0.000,0
791,2.332,0.000,0
792,2.382,0.000,0
793,2.542,0.000,0
794,2.436,0.000,0
795,2.376,0.000,0
796,2.353,0.000,0
797,2.347,0.000,0
798,2.414,0.000,0
799,2.431,0.000,0
800,2.429,0.000,0
801,2.313,0.000,0
802,2.289,0.000,0
803,2.342,0.000,0
804,2.449,0.000,0
805,2.467,0.000,0
806,2.477,0.000,0
807,2.447,0.000,0
808,2.429,0.000,0
809,2.733,0.000,0
810,2.657,0.000,0
811,2.609,0.000,0
812,2.596,0.000,0
813,2.574,0.000,0
814,2.525,0.000,0
815,2.559,0.000,0
816,2.560,0.000,0
817,2.604,0.000,0
818,2.582,0.000,0
819,2.553,0.000,0
820,2.516,0.000,0
821,2.560,0.000,0
822,2.565,0.000,0
823,2.564,0.000,0
824,2.566,0.000,0
825,2.557,0.000,0
826,2.852,0.000,0
827,2.837,0.000,0
828,2.771,0.000,0
829,2.718,0.000,0
830,2.697,0.000,0
831,2.679,0.000,0
832,2.652,0.000,0
833,2.280,0.000,0
834,2.293,0.000,0
835,2.288,0.000,0
836,2.283,0.000,0
837,2.290,0.000,0
838,2.331,0.000,0
839,2.331,0.000,0
840,2.327,0.000,0
841,2.303,0.000,0
842,2.212,0.000,0
843,2.199,0.000,0
844,2.222,0.000,0
845,2.235,0.000,0
846,2.245,0.000,0
847,2.224,0.000,0
848,2.214,0.000,0
849,2.309,0.000,0
850,2.295,0.000,0
851,2.292,0.000,0
852,2.246,0.000,0
853,2.219,0.000,0
854,2.200,0.000,0
855,2.246,0.000,0
856,2.252,0.000,0
857,2.198,0.000,0
858,2.214,0.000,0
859,2.175,0.000,0
860,2.158,0.000,0
861,2.222,0.000,0
862,2.219,0.000,0
863,2.205,0.000,0
864,2.189,0.000,0
865,2.095,0.000,0
866,2.123,0.000,0
867,2.240,0.000,0
868,2.222,0.000,0
869,2.200,0.000,0
870,2.183,0.000,0
871,2.168,0.000,0
872,2.173,0.000,0
873,2.547,0.000,0
874,2.316,0.000,0
875,2.241,0.000,0
876,2.204,0.000,0
877,2.189,0.000,0
878,2.193,0.000,0
879,2.208,0.000,0
880,2.199,0.000,0
881,2.105,0.000,0
882,2.103,0.000,0
883,2.107,0.000,0
884,2.198,0.000,0
885,2.194,0.000,0
886,2.177,0.000,0
887,2.164,0.000,0
888,2.156,0.000,0
889,2.140,0.000,0
890,2.297,0.000,0
891,2.258,0.000,0
892,2.223,0.000,0
893,2.197,0.000,0
894,2.176,0.000,0
895,2.219,0.000,0
896,2.229,0.000,0
897,2.294,0.000,0
898,2.215,0.000,0
899,2.173,0.000,0
900,2.159,0.000,0
901,2.218,0.000,0
902,2.232,0.000,0
903,2.240,0.000,0
904,2.238,0.000,0
905,2.084,0.000,0
906,2.117,0.000,0
907,2.243,0.000,0
908,2.241,0.000,0
909,2.255,0.000,0
910,2.265,0.000,0
911,2.242,0.000,0
912,2.236,0.000,0
913,2.278,0.000,0
914,2.291,0.000,0
915,2.290,0.000,0
916,2.297,0.000,0
917,2.293,0.000,0
918,2.345,0.000,0
919,2.330,0.000,0
920,2.324,0.000,0
921,2.264,0.000,0
922,2.275,0.000,0
923,2.276,0.000,0
924,2.390,0.000,0
925,2.395,0.000,0
926,2.375,0.000,0
927,2.363,0.000,0
928,2.355,0.000,0
929,2.388,0.000,0
930,2.574,0.000,0
931,2.578,0.000,0
932,2.504,0.000,0
933,2.454,0.000,0
934,2.425,0.000,0
935,2.427,0.000,0
936,2.467,0.000,0
937,2.627,0.000,0
938,2.584,0.000,0
939,2.466,0.000,0
940,2.415,0.000,0
941,2.481,0.000,0
942,2.492,0.000,0
943,2.502,0.000,0
944,2.514,0.000,0
945,2.518,0.000,0
946,2.399,0.000,0
947,2.521,0.000,0
948,2.466,0.000,0
949,2.439,0.000,0
950,2.414,0.000,0
951,2.395,0.000,0
952,2.391,0.000,0
953,2.775,0.000,0
954,2.540,0.000,0
955,2.443,0.000,0
956,2.410,0.000,0
957,2.387,0.000,0
958,2.443,0.000,0
959,2.456,0.000,0
960,2.438,0.000,0
961,2.266,0.000,0
962,2.278,0.000,0
963,2.304,0.000,0
964,2.402,0.000,0
965,2.421,0.000,0
966,2.406,0.000,0
967,2.387,0.000,0
968,2.375,0.000,0
969,2.438,0.000,0
970,2.604,0.000,0
971,2.575,0.000,0
972,2.511,0.000,0
973,2.464,0.000,0
974,2.428,0.000,0
975,2.434,0.000,0
976,2.449,0.000,0
977,2.449,0.000,0
978,2.379,0.000,0
979,2.343,0.000,0
980,2.325,0.000,0
981,2.429,0.000,0
982,2.451,0.000,0
983,2.460,0.000,0
984,2.440,0.000,0
985,2.280,0.000,0
986,2.325,0.000,0
987,2.459,0.000,0
988,2.480,0.000,0
989,2.478,0.000,0
990,2.446,0.000,0
991,2.427,0.000,0
992,2.436,0.000,0
993,2.637,0.000,0
994,2.593,0.000,0
995,2.586,0.000,0
996,2.511,0.000,0
997,2.464,0.000,0
998,2.511,0.000,0
999,2.515,0.000,0
1000,2.522,0.000,0
1001,2.526,0.000,0
1002,2.437,0.000,0
1003,2.404,0.000,0
1004,2.491,0.000,0
1005,2.509,0.000,0
1006,2.516,0.000,0
1007,2.515,0.000,0
1008,2.492,0.000,0
1009,2.411,0.000,0
1010,2.599,0.000,0
1011,2.594,0.000,0
1012,2.586,0.000,0
1013,2.581,0.000,0
1014,2.553,0.000,0
1015,2.539,0.000,0
1016,2.543,0.000,0
1017,2.548,0.000,0
1018,2.505,0.000,0
1019,2.433,0.000,0
1020,2.393,0.000,0
1021,2.469,0.000,0
1022,2.491,0.000,0
1023,2.501,0.000,0
1024,2.486,0.000,0
1025,2.281,0.000,0
1026,2.350,0.000,0
1027,2.485,0.000,0
1028,2.509,0.000,0
1029,2.524,0.000,0
1030,2.487,0.000,0
1031,2.456,0.000,0
1032,2.456,0.000,0
1033,2.757,0.000,0
1034,2.667,0.000,0
1035,2.646,0.000,0
1036,2.550,0.000,0
1037,2.500,0.000,0
1038,2.553,0.000,0
1039,2.549,0.000,0
1040,2.554,0.000,0
1041,2.447,0.000,0
1042,2.341,0.000,0
1043,2.328,0.000,0
1044,2.419,0.000,0
1045,2.440,0.000,0
1046,2.460,0.000,0
1047,2.445,0.000,0
1048,2.428,0.000,0
1049,2.319,0.000,0
1050,2.544,0.000,0
1051,2.549,0.000,0
1052,2.552,0.000,0
1053,2.492,0.000,0
1054,2.462,0.000,0
1055,2.469,0.000,0
1056,2.485,0.000,0
1057,2.551,0.000,0
1058,2.565,0.000,0
1059,2.470,0.000,0
1060,2.426,0.000,0
1061,2.489,0.000,0
1062,2.499,0.000,0
1063,2.508,0.000,0
1064,2.511,0.000,0
1065,2.270,0.000,0
1066,2.312,0.000,0
1067,2.457,0.000,0
1068,2.478,0.000,0
1069,2.500,0.000,0
1070,2.519,0.000,0
1071,2.488,0.000,0
1072,2.485,0.000,0
1073,2.728,0.000,0
1074,2.632,0.000,0
1075,2.595,0.000,0
1076,2.583,0.000,0
1077,2.519,0.000,0
1078,2.509,0.000,0
1079,2.547,0.000,0
1080,2.546,0.000,0
1081,2.323,0.000,0
1082,2.294,0.000,0
1083,2.294,0.000,0
1084,2.396,0.000,0
1085,2.426,0.000,0
1086,2.443,0.000,0
1087,2.417,0.000,0
1088,2.401,0.000,0
1089,2.276,0.000,0
1090,2.507,0.000,0
1091,2.519,0.000,0
1092,2.464,0.000,0
1093,2.454,0.000,0
1094,2.420,0.000,0
1095,2.413,0.000,0
1096,2.460,0.000,0
1097,2.536,0.000,0
1098,2.418,0.000,0
1099,2.373,0.000,0
1100,2.357,0.000,0
1101,2.379,0.000,0
1102,2.445,0.000,0
1103,2.454,0.000,0
1104,2.432,0.000,0
1105,2.276,0.000,0
1106,2.291,0.000,0
1107,2.444,0.000,0
1108,2.469,0.000,0
1109,2.457,0.000,0
1110,2.426,0.000,0
1111,2.403,0.000,0
1112,2.394,0.000,0
1113,2.748,0.000,0
1114,2.634,0.000,0
1115,2.551,0.000,0
1116,2.487,0.000,0
1117,2.443,0.000,0
1118,2.433,0.000,0
1119,2.481,0.000,0
1120,2.488,0.000,0
1121,2.305,0.000,0
1122,2.285,0.000,0
1123,2.290,0.000,0
1124,2.404,0.000,0
1125,2.433,0.000,0
1126,2.452,0.000,0
1127,2.430,0.000,0
1128,2.410,0.000,0
1129,2.332,0.000,0
1130,2.538,0.000,0
1131,2.542,0.000,0
1132,2.543,0.000,0
1133,2.512,0.000,0
1134,2.475,0.000,0
1135,2.465,0.000,0
1136,2.499,0.000,0
1137,2.546,0.000,0
1138,2.564,0.000,0
1139,2.498,0.000,0
1140,2.443,0.000,0
1141,2.453,0.000,0
1142,2.468,0.000,0
1143,2.482,0.000,0
1144,2.489,0.000,0
1145,2.450,0.000,0
1146,2.351,0.000,0
1147,2.478,0.000,0
1148,2.494,0.000,0
1149,2.506,0.000,0
1150,2.517,0.000,0
1151,2.506,0.000,0
1152,2.479,0.000,0
1153,2.762,0.000,0
1154,2.665,0.000,0
1155,2.600,0.000,0
1156,2.528,0.000,0
1157,2.482,0.000,0
1158,2.452,0.000,0
1159,2.491,0.000,0
1160,2.496,0.000,0
1161,2.294,0.000,0
1162,2.290,0.000,0
1163,2.294,0.000,0
1164,2.335,0.000,0
1165,2.430,0.000,0
1166,2.434,0.000,0
1167,2.414,0.000,0
