# StainedGlass Shader Profiler
# Configuration: Static
# BoidCount: 500
# GPU: Apple M2
# CPU: Apple M2
# RAM_MB: 16384
# UnityVersion: 6000.3.8f1
# Recorded: 2026-04-27 15:51:47
Frame,GPU_ms,RenderThread_ms,BoidCount,Configuration,IsolationActive
509,2.213,0.000,500,Static,0
510,2.228,0.000,500,Static,0
511,2.238,0.000,500,Static,0
512,2.246,0.000,500,Static,0
513,1.950,0.000,500,Static,0
514,2.225,0.000,500,Static,0
515,2.248,0.000,500,Static,0
516,2.258,0.000,500,Static,0
517,2.268,0.000,500,Static,0
518,2.273,0.000,500,Static,0
519,2.258,0.000,500,Static,0
520,2.292,0.000,500,Static,0
521,2.311,0.000,500,Static,0
522,2.312,0.000,500,Static,0
523,2.305,0.000,500,Static,0
524,2.305,0.000,500,Static,0
525,2.298,0.000,500,Static,0
526,2.386,0.000,500,Static,0
527,2.405,0.000,500,Static,0
528,2.391,0.000,500,Static,0
529,2.280,0.000,500,Static,0
530,2.271,0.000,500,Static,0
531,2.278,0.000,500,Static,0
532,2.471,0.000,500,Static,0
533,2.515,0.000,500,Static,0
534,2.495,0.000,500,Static,0
535,2.467,0.000,500,Static,0
536,2.444,0.000,500,Static,0
537,2.279,0.000,500,Static,0
538,2.279,0.000,500,Static,0
539,2.258,0.000,500,Static,0
540,2.180,0.000,500,Static,0
541,2.132,0.000,500,Static,0
542,2.101,0.000,500,Static,0
543,2.079,0.000,500,Static,0
544,2.062,0.000,500,Static,0
545,2.115,0.000,500,Static,0
546,2.028,0.000,500,Static,0
547,2.000,0.000,500,Static,0
548,2.015,0.000,500,Static,0
549,2.001,0.000,500,Static,0
550,1.995,0.000,500,Static,0
551,2.012,0.000,500,Static,0
552,2.005,0.000,500,Static,0
553,1.926,0.000,500,Static,0
554,1.930,0.000,500,Static,0
555,1.935,0.000,500,Static,0
556,1.886,0.000,500,Static,0
557,1.936,0.000,500,Static,0
558,1.939,0.000,500,Static,0
559,1.943,0.000,500,Static,0
560,1.943,0.000,500,Static,0
561,1.899,0.000,500,Static,0
562,1.810,0.000,500,Static,0
563,1.921,0.000,500,Static,0
564,1.926,0.000,500,Static,0
565,1.932,0.000,500,Static,0
566,1.935,0.000,500,Static,0
567,1.923,0.000,500,Static,0
568,1.901,0.000,500,Static,0
569,2.169,0.000,500,Static,0
570,2.061,0.000,500,Static,0
571,2.023,0.000,500,Static,0
572,2.002,0.000,500,Static,0
573,1.989,0.000,500,Static,0
574,1.948,0.000,500,Static,0
575,1.925,0.000,500,Static,0
576,1.927,0.000,500,Static,0
577,1.955,0.000,500,Static,0
578,1.948,0.000,500,Static,0
579,1.950,0.000,500,Static,0
580,1.896,0.000,500,Static,0
581,1.870,0.000,500,Static,0
582,1.911,0.000,500,Static,0
583,1.914,0.000,500,Static,0
584,1.919,0.000,500,Static,0
585,2.042,0.000,500,Static,0
586,1.968,0.000,500,Static,0
587,1.896,0.000,500,Static,0
588,1.951,0.000,500,Static,0
589,1.948,0.000,500,Static,0
590,1.945,0.000,500,Static,0
591,1.945,0.000,500,Static,0
592,1.946,0.000,500,Static,0
593,1.924,0.000,500,Static,0
594,2.130,0.000,500,Static,0
595,2.076,0.000,500,Static,0
596,2.046,0.000,500,Static,0
597,2.030,0.000,500,Static,0
598,2.016,0.000,500,Static,0
599,2.003,0.000,500,Static,0
600,2.024,0.000,500,Static,0
601,2.198,0.000,500,Static,0
602,2.077,0.000,500,Static,0
603,2.039,0.000,500,Static,0
604,2.011,0.000,500,Static,0
605,1.998,0.000,500,Static,0
606,2.007,0.000,500,Static,0
607,2.078,0.000,500,Static,0
608,2.069,0.000,500,Static,0
609,1.966,0.000,500,Static,0
610,1.956,0.000,500,Static,0
611,1.959,0.000,500,Static,0
612,1.957,0.000,500,Static,0
613,2.071,0.000,500,Static,0
614,2.106,0.000,500,Static,0
615,2.121,0.000,500,Static,0
616,2.097,0.000,500,Static,0
617,1.942,0.000,500,Static,0
618,1.945,0.000,500,Static,0
619,2.036,0.000,500,Static,0
620,2.155,0.000,500,Static,0
621,2.182,0.000,500,Static,0
622,2.180,0.000,500,Static,0
623,2.147,0.000,500,Static,0
624,2.121,0.000,500,Static,0
625,2.215,0.000,500,Static,0
626,2.249,0.000,500,Static,0
627,2.256,0.000,500,Static,0
628,2.266,0.000,500,Static,0
629,2.244,0.000,500,Static,0
630,2.195,0.000,500,Static,0
631,2.240,0.000,500,Static,0
632,2.248,0.000,500,Static,0
633,2.301,0.000,500,Static,0
634,2.296,0.000,500,Static,0
635,2.297,0.000,500,Static,0
636,2.297,0.000,500,Static,0
637,2.439,0.000,500,Static,0
638,2.438,0.000,500,Static,0
639,2.414,0.000,500,Static,0
640,2.399,0.000,500,Static,0
641,2.299,0.000,500,Static,0
642,2.299,0.000,500,Static,0
643,2.646,0.000,500,Static,0
644,2.761,0.000,500,Static,0
645,2.715,0.000,500,Static,0
646,2.640,0.000,500,Static,0
647,2.592,0.000,500,Static,0
648,2.554,0.000,500,Static,0
649,2.238,0.000,500,Static,0
650,2.235,0.000,500,Static,0
651,2.137,0.000,500,Static,0
652,2.089,0.000,500,Static,0
653,2.060,0.000,500,Static,0
654,2.042,0.000,500,Static,0
655,2.058,0.000,500,Static,0
656,2.061,0.000,500,Static,0
657,1.946,0.000,500,Static,0
658,1.945,0.000,500,Static,0
659,1.945,0.000,500,Static,0
660,1.943,0.000,500,Static,0
661,1.987,0.000,500,Static,0
662,1.995,0.000,500,Static,0
663,1.987,0.000,500,Static,0
664,1.982,0.000,500,Static,0
665,1.945,0.000,500,Static,0
666,1.946,0.000,500,Static,0
667,2.009,0.000,500,Static,0
668,2.056,0.000,500,Static,0
669,2.035,0.000,500,Static,0
670,2.026,0.000,500,Static,0
671,2.020,0.000,500,Static,0
672,2.013,0.000,500,Static,0
673,2.023,0.000,500,Static,0
674,2.141,0.000,500,Static,0
675,2.083,0.000,500,Static,0
676,2.052,0.000,500,Static,0
677,2.036,0.000,500,Static,0
678,2.024,0.000,500,Static,0
679,2.032,0.000,500,Static,0
680,2.059,0.000,500,Static,0
681,1.969,0.000,500,Static,0
682,1.969,0.000,500,Static,0
683,1.974,0.000,500,Static,0
684,1.973,0.000,500,Static,0
685,1.980,0.000,500,Static,0
686,2.038,0.000,500,Static,0
687,2.027,0.000,500,Static,0
688,2.021,0.000,500,Static,0
689,1.985,0.000,500,Static,0
690,1.975,0.000,500,Static,0
691,2.153,0.000,500,Static,0
692,2.182,0.000,500,Static,0
693,2.153,0.000,500,Static,0
694,2.123,0.000,500,Static,0
695,2.101,0.000,500,Static,0
696,2.083,0.000,500,Static,0
697,2.536,0.000,500,Static,0
698,2.430,0.000,500,Static,0
699,2.388,0.000,500,Static,0
700,2.312,0.000,500,Static,0
701,2.244,0.000,500,Static,0
702,2.201,0.000,500,Static,0
703,2.240,0.000,500,Static,0
704,2.248,0.000,500,Static,0
705,2.316,0.000,500,Static,0
706,2.308,0.000,500,Static,0
707,2.195,0.000,500,Static,0
708,2.140,0.000,500,Static,0
709,2.212,0.000,500,Static,0
710,2.228,0.000,500,Static,0
711,2.241,0.000,500,Static,0
712,2.249,0.000,500,Static,0
713,2.278,0.000,500,Static,0
714,2.117,0.000,500,Static,0
715,2.127,0.000,500,Static,0
716,2.201,0.000,500,Static,0
717,2.222,0.000,500,Static,0
718,2.238,0.000,500,Static,0
719,2.248,0.000,500,Static,0
720,2.240,0.000,500,Static,0
721,1.958,0.000,500,Static,0
722,2.240,0.000,500,Static,0
723,2.256,0.000,500,Static,0
724,2.268,0.000,500,Static,0
725,2.268,0.000,500,Static,0
726,2.273,0.000,500,Static,0
727,2.231,0.000,500,Static,0
728,2.264,0.000,500,Static,0
729,2.283,0.000,500,Static,0
730,2.288,0.000,500,Static,0
731,2.290,0.000,500,Static,0
732,2.291,0.000,500,Static,0
733,2.284,0.000,500,Static,0
734,2.379,0.000,500,Static,0
735,2.385,0.000,500,Static,0
736,2.373,0.000,500,Static,0
737,2.284,0.000,500,Static,0
738,2.289,0.000,500,Static,0
739,2.284,0.000,500,Static,0
740,2.514,0.000,500,Static,0
741,2.615,0.000,500,Static,0
742,2.583,0.000,500,Static,0
743,2.537,0.000,500,Static,0
744,2.506,0.000,500,Static,0
745,2.303,0.000,500,Static,0
746,2.555,0.000,500,Static,0
747,2.716,0.000,500,Static,0
748,2.651,0.000,500,Static,0
749,2.574,0.000,500,Static,0
750,2.526,0.000,500,Static,0
751,2.488,0.000,500,Static,0
752,2.463,0.000,500,Static,0
753,2.500,0.000,500,Static,0
754,2.396,0.000,500,Static,0
755,2.300,0.000,500,Static,0
756,2.210,0.000,500,Static,0
757,2.159,0.000,500,Static,0
758,2.123,0.000,500,Static,0
759,2.188,0.000,500,Static,0
760,2.202,0.000,500,Static,0
761,1.918,0.000,500,Static,0
762,1.936,0.000,500,Static,0
763,1.942,0.000,500,Static,0
764,1.944,0.000,500,Static,0
765,1.992,0.000,500,Static,0
766,2.036,0.000,500,Static,0
767,2.023,0.000,500,Static,0
768,2.014,0.000,500,Static,0
769,1.950,0.000,500,Static,0
770,1.944,0.000,500,Static,0
771,1.990,0.000,500,Static,0
772,2.089,0.000,500,Static,0
773,2.059,0.000,500,Static,0
