# StainedGlass Shader Profiler
# ShaderMode: Static
# BoidCount: 1000
# RecordingDuration_s: 30
# GPU: NVIDIA GeForce RTX 3080
# CPU: AMD Ryzen 7 7700X 8-Core Processor 
# RAM_MB: 31895
# UnityVersion: 6000.3.8f1
# Recorded: 2026-05-13 23:09:24
Frame,PhaseTime_s,GPU_ms,RenderThread_ms,BoidCount,ShaderMode
31,0.0090,2.911,0.000,1000,Static
32,0.0125,2.813,0.000,1000,Static
33,0.0151,2.138,0.000,1000,Static
34,0.0177,3.054,0.000,1000,Static
35,0.0241,2.762,0.000,1000,Static
36,0.0272,2.593,0.000,1000,Static
37,0.0299,2.074,0.000,1000,Static
38,0.0328,2.353,0.000,1000,Static
39,0.0379,2.326,0.000,1000,Static
40,0.0414,2.036,0.000,1000,Static
41,0.0441,2.063,0.000,1000,Static
42,0.0470,3.059,0.000,1000,Static
43,0.0496,3.180,0.000,1000,Static
44,0.0552,2.907,0.000,1000,Static
45,0.0588,2.758,0.000,1000,Static
46,0.0622,2.649,0.000,1000,Static
47,0.0653,2.858,0.000,1000,Static
48,0.0694,2.922,0.000,1000,Static
49,0.0745,1.989,0.000,1000,Static
50,0.0777,2.130,0.000,1000,Static
51,0.0808,2.221,0.000,1000,Static
52,0.0858,2.212,0.000,1000,Static
53,0.0912,1.770,0.000,1000,Static
54,0.0962,1.837,0.000,1000,Static
55,0.1010,1.895,0.000,1000,Static
56,0.1077,1.940,0.000,1000,Static
57,0.1133,2.215,0.000,1000,Static
58,0.1184,1.107,0.000,1000,Static
59,0.1240,2.023,0.000,1000,Static
60,0.1338,2.055,0.000,1000,Static
61,0.1409,2.339,0.000,1000,Static
62,0.1463,2.297,0.000,1000,Static
63,0.1517,1.969,0.000,1000,Static
64,0.1570,1.836,0.000,1000,Static
65,0.1620,2.023,0.000,1000,Static
66,0.1670,2.068,0.000,1000,Static
67,0.1720,2.463,0.000,1000,Static
68,0.1772,1.918,0.000,1000,Static
69,0.1821,1.594,0.000,1000,Static
70,0.1875,1.375,0.000,1000,Static
71,0.1926,1.223,0.000,1000,Static
72,0.1976,1.107,0.000,1000,Static
73,0.2026,0.286,0.000,1000,Static
74,0.2080,0.292,0.000,1000,Static
75,0.2134,0.295,0.000,1000,Static
76,0.2186,0.298,0.000,1000,Static
77,0.2240,0.299,0.000,1000,Static
78,0.2298,0.298,0.000,1000,Static
79,0.2352,0.301,0.000,1000,Static
