# StainedGlass Shader Profiler
# Shader filter: StainedGlassMat2
# Recorded: 4/20/2026 1:52:10 PM
Frame,GPU_ms,RenderThread_ms,IsolationActive
195,1.831,0.000,0
196,1.799,0.000,0
197,1.771,0.000,0
198,1.753,0.000,0
199,1.745,0.000,0
200,1.737,0.000,0
201,2.144,0.000,0
202,1.925,0.000,0
203,1.839,0.000,0
204,1.800,0.000,0
205,1.774,0.000,0
206,1.757,0.000,0
207,1.771,0.000,0
208,1.786,0.000,0
209,1.666,0.000,0
210,1.680,0.000,0
211,1.685,0.000,0
212,1.685,0.000,0
213,1.725,0.000,0
214,1.769,0.000,0
215,1.591,0.000,0
216,1.820,0.000,0
217,1.648,0.000,0
218,2.029,0.000,0
219,2.027,0.000,0
220,2.026,0.000,0
221,1.966,0.000,0
222,1.919,0.000,0
223,1.899,0.000,0
224,1.925,0.000,0
225,1.986,0.000,0
226,1.999,0.000,0
227,1.984,0.000,0
228,1.907,0.000,0
229,1.892,0.000,0
230,1.937,0.000,0
231,1.946,0.000,0
232,1.956,0.000,0
233,1.993,0.000,0
234,2.005,0.000,0
235,2.005,0.000,0
236,2.194,0.000,0
237,2.180,0.000,0
238,2.152,0.000,0
239,2.132,0.000,0
240,2.120,0.000,0
241,2.017,0.000,0
242,2.160,0.000,0
243,2.343,0.000,0
244,2.309,0.000,0
245,2.255,0.000,0
246,2.215,0.000,0
247,2.194,0.000,0
248,2.283,0.000,0
249,2.584,0.000,0
250,2.400,0.000,0
251,2.273,0.000,0
252,2.199,0.000,0
253,2.316,0.000,0
254,2.364,0.000,0
255,2.395,0.000,0
256,2.417,0.000,0
257,2.010,0.000,0
258,2.128,0.000,0
259,2.374,0.000,0
260,2.417,0.000,0
261,2.455,0.000,0
262,2.489,0.000,0
263,2.526,0.000,0
264,2.534,0.000,0
265,2.281,0.000,0
266,2.135,0.000,0
267,2.073,0.000,0
268,1.976,0.000,0
269,1.771,0.000,0
270,2.180,0.000,0
271,2.153,0.000,0
272,2.148,0.000,0
273,1.726,0.000,0
274,2.054,0.000,0
275,2.036,0.000,0
276,2.030,0.000,0
277,2.026,0.000,0
278,2.022,0.000,0
279,1.975,0.000,0
280,1.939,0.000,0
281,2.344,0.000,0
282,2.166,0.000,0
283,2.110,0.000,0
284,2.083,0.000,0
285,2.049,0.000,0
286,1.992,0.000,0
287,1.972,0.000,0
288,1.990,0.000,0
289,1.970,0.000,0
290,1.558,0.000,0
291,1.783,0.000,0
292,3.015,0.000,0
293,2.814,0.000,0
294,2.716,0.000,0
295,2.620,0.000,0
296,2.545,0.000,0
297,2.220,0.000,0
298,2.423,0.000,0
299,2.319,0.000,0
300,2.235,0.000,0
301,2.184,0.000,0
302,2.150,0.000,0
303,2.127,0.000,0
304,2.222,0.000,0
305,2.493,0.000,0
306,2.253,0.000,0
307,2.166,0.000,0
308,2.131,0.000,0
309,2.107,0.000,0
310,2.114,0.000,0
311,2.199,0.000,0
312,2.176,0.000,0
313,1.962,0.000,0
314,1.962,0.000,0
315,1.968,0.000,0
316,1.970,0.000,0
317,2.143,0.000,0
318,2.253,0.000,0
319,2.278,0.000,0
320,2.259,0.000,0
321,2.027,0.000,0
322,1.997,0.000,0
323,1.991,0.000,0
324,2.136,0.000,0
325,2.102,0.000,0
326,2.083,0.000,0
327,2.074,0.000,0
328,2.066,0.000,0
329,2.013,0.000,0
330,2.440,0.000,0
331,2.378,0.000,0
332,2.289,0.000,0
333,2.230,0.000,0
334,2.191,0.000,0
335,2.166,0.000,0
336,2.245,0.000,0
337,2.495,0.000,0
338,2.254,0.000,0
339,2.174,0.000,0
340,2.132,0.000,0
341,2.104,0.000,0
342,2.233,0.000,0
343,2.299,0.000,0
344,2.266,0.000,0
345,2.019,0.000,0
346,2.007,0.000,0
347,2.005,0.000,0
348,2.182,0.000,0
349,2.264,0.000,0
350,2.280,0.000,0
351,2.239,0.000,0
352,2.208,0.000,0
353,1.986,0.000,0
354,2.111,0.000,0
355,2.360,0.000,0
356,2.396,0.000,0
357,2.319,0.000,0
358,2.265,0.000,0
359,2.224,0.000,0
360,2.203,0.000,0
361,2.850,0.000,0
362,2.712,0.000,0
363,2.872,0.000,0
364,2.379,0.000,0
365,2.705,0.000,0
366,2.594,0.000,0
367,2.661,0.000,0
368,2.690,0.000,0
369,2.770,0.000,0
370,2.627,0.000,0
371,2.433,0.000,0
372,2.325,0.000,0
373,2.310,0.000,0
374,2.387,0.000,0
375,2.393,0.000,0
376,2.349,0.000,0
377,2.014,0.000,0
378,1.999,0.000,0
379,2.002,0.000,0
380,1.687,0.000,0
381,2.288,0.000,0
382,2.240,0.000,0
383,2.209,0.000,0
384,2.181,0.000,0
385,2.234,0.000,0
386,2.627,0.000,0
387,2.671,0.000,0
388,2.532,0.000,0
389,2.421,0.000,0
390,2.352,0.000,0
391,2.320,0.000,0
392,2.400,0.000,0
393,2.574,0.000,0
394,2.264,0.000,0
395,2.166,0.000,0
396,2.117,0.000,0
397,2.107,0.000,0
398,2.233,0.000,0
399,2.286,0.000,0
400,2.273,0.000,0
401,1.994,0.000,0
402,1.983,0.000,0
403,1.982,0.000,0
404,2.195,0.000,0
405,2.265,0.000,0
406,2.277,0.000,0
407,2.233,0.000,0
408,2.201,0.000,0
409,2.064,0.000,0
410,2.450,0.000,0
411,2.483,0.000,0
412,2.464,0.000,0
413,2.373,0.000,0
414,2.313,0.000,0
415,2.357,0.000,0
416,2.309,0.000,0
417,1.989,0.000,0
418,1.462,0.000,0
419,2.780,0.000,0
420,2.774,0.000,0
421,2.810,0.000,0
422,2.808,0.000,0
423,2.753,0.000,0
424,2.802,0.000,0
425,2.428,0.000,0
426,2.240,0.000,0
427,2.163,0.000,0
428,2.126,0.000,0
429,2.255,0.000,0
430,2.312,0.000,0
431,2.291,0.000,0
432,2.255,0.000,0
433,1.262,0.000,0
434,2.641,0.000,0
435,2.717,0.000,0
436,2.695,0.000,0
437,2.556,0.000,0
438,2.472,0.000,0
439,2.404,0.000,0
440,2.365,0.000,0
441,3.083,0.000,0
442,2.871,0.000,0
443,2.472,0.000,0
444,2.860,0.000,0
445,2.686,0.000,0
446,2.735,0.000,0
447,2.745,0.000,0
448,2.712,0.000,0
449,2.029,0.000,0
450,2.011,0.000,0
451,2.013,0.000,0
452,2.221,0.000,0
453,2.335,0.000,0
454,2.333,0.000,0
455,2.284,0.000,0
456,2.246,0.000,0
457,1.984,0.000,0
458,2.310,0.000,0
459,2.427,0.000,0
460,2.467,0.000,0
461,2.377,0.000,0
462,2.316,0.000,0
463,2.271,0.000,0
464,2.244,0.000,0
465,2.881,0.000,0
466,2.738,0.000,0
467,2.567,0.000,0
468,2.432,0.000,0
469,2.346,0.000,0
470,2.285,0.000,0
471,2.371,0.000,0
472,2.416,0.000,0
473,2.345,0.000,0
474,2.183,0.000,0
475,2.122,0.000,0
476,2.091,0.000,0
477,2.121,0.000,0
478,2.247,0.000,0
479,2.327,0.000,0
480,2.365,0.000,0
481,1.990,0.000,0
482,1.988,0.000,0
483,1.999,0.000,0
484,2.000,0.000,0
485,2.029,0.000,0
486,2.028,0.000,0
487,2.011,0.000,0
488,1.973,0.000,0
489,1.687,0.000,0
490,1.697,0.000,0
491,1.876,0.000,0
492,1.912,0.000,0
493,1.874,0.000,0
494,1.849,0.000,0
495,1.832,0.000,0
496,1.814,0.000,0
497,1.924,0.000,0
498,1.809,0.000,0
499,1.776,0.000,0
500,1.760,0.000,0
501,1.748,0.000,0
502,1.738,0.000,0
503,1.734,0.000,0
504,1.755,0.000,0
505,1.700,0.000,0
506,1.687,0.000,0
507,1.689,0.000,0
508,1.453,0.000,0
509,1.841,0.000,0
510,1.854,0.000,0
511,1.830,0.000,0
512,1.843,0.000,0
513,1.719,0.000,0
514,1.709,0.000,0
515,1.716,0.000,0
516,1.714,0.000,0
517,1.711,0.000,0
518,1.712,0.000,0
519,1.712,0.000,0
520,1.733,0.000,0
521,1.778,0.000,0
522,1.740,0.000,0
523,1.733,0.000,0
524,1.733,0.000,0
525,1.732,0.000,0
526,1.754,0.000,0
527,1.794,0.000,0
528,1.783,0.000,0
529,1.705,0.000,0
530,1.714,0.000,0
531,1.714,0.000,0
532,1.722,0.000,0
533,1.836,0.000,0
534,1.866,0.000,0
535,1.847,0.000,0
536,1.831,0.000,0
537,1.749,0.000,0
538,1.731,0.000,0
539,1.908,0.000,0
540,1.938,0.000,0
541,1.955,0.000,0
542,1.952,0.000,0
543,1.919,0.000,0
544,1.893,0.000,0
545,1.772,0.000,0
546,2.015,0.000,0
547,2.026,0.000,0
548,2.026,0.000,0
549,1.734,0.000,0
550,1.815,0.000,0
551,2.104,0.000,0
552,2.091,0.000,0
553,2.101,0.000,0
554,2.048,0.000,0
555,2.034,0.000,0
556,2.212,0.000,0
557,2.239,0.000,0
558,2.198,0.000,0
559,2.175,0.000,0
560,2.151,0.000,0
561,1.994,0.000,0
562,1.999,0.000,0
563,2.318,0.000,0
564,2.490,0.000,0
565,2.391,0.000,0
566,2.325,0.000,0
567,2.284,0.000,0
568,2.246,0.000,0
569,2.282,0.000,0
570,2.529,0.000,0
571,2.577,0.000,0
572,2.502,0.000,0
573,2.026,0.000,0
574,3.111,0.000,0
575,3.059,0.000,0
576,3.000,0.000,0
577,2.829,0.000,0
578,2.744,0.000,0
579,2.121,0.000,0
580,2.723,0.000,0
581,2.872,0.000,0
582,3.036,0.000,0
583,3.061,0.000,0
584,3.020,0.000,0
585,2.258,0.000,0
586,2.129,0.000,0
587,2.024,0.000,0
588,2.023,0.000,0
589,1.965,0.000,0
590,1.924,0.000,0
591,1.894,0.000,0
592,1.863,0.000,0
593,1.532,0.000,0
594,1.577,0.000,0
595,1.724,0.000,0
596,1.725,0.000,0
597,1.689,0.000,0
598,1.662,0.000,0
599,1.642,0.000,0
600,1.627,0.000,0
601,1.527,0.000,0
602,1.635,0.000,0
603,1.601,0.000,0
604,1.581,0.000,0
605,1.574,0.000,0
606,1.568,0.000,0
607,1.565,0.000,0
608,1.560,0.000,0
609,1.474,0.000,0
610,1.538,0.000,0
611,1.543,0.000,0
612,1.545,0.000,0
613,1.547,0.000,0
614,1.529,0.000,0
615,1.512,0.000,0
616,1.499,0.000,0
617,1.716,0.000,0
618,1.630,0.000,0
619,1.567,0.000,0
620,1.529,0.000,0
621,1.503,0.000,0
622,1.486,0.000,0
623,1.474,0.000,0
624,1.500,0.000,0
625,1.427,0.000,0
626,1.416,0.000,0
627,1.411,0.000,0
628,1.409,0.000,0
629,1.405,0.000,0
630,1.404,0.000,0
631,1.405,0.000,0
632,1.427,0.000,0
633,1.406,0.000,0
634,1.398,0.000,0
635,1.397,0.000,0
636,1.398,0.000,0
637,1.402,0.000,0
638,1.401,0.000,0
639,1.438,0.000,0
640,1.433,0.000,0
641,1.392,0.000,0
642,1.396,0.000,0
643,1.393,0.000,0
644,1.394,0.000,0
645,1.386,0.000,0
646,1.373,0.000,0
647,1.404,0.000,0
648,1.405,0.000,0
649,1.396,0.000,0
650,1.399,0.000,0
651,1.402,0.000,0
652,1.406,0.000,0
653,1.388,0.000,0
654,1.438,0.000,0
655,1.433,0.000,0
656,1.429,0.000,0
657,1.386,0.000,0
658,1.439,0.000,0
659,1.425,0.000,0
660,1.397,0.000,0
661,1.387,0.000,0
662,1.385,0.000,0
663,1.387,0.000,0
664,1.389,0.000,0
665,1.384,0.000,0
666,1.388,0.000,0
667,1.386,0.000,0
668,1.171,0.000,0
669,1.515,0.000,0
670,1.497,0.000,0
671,1.484,0.000,0
672,1.473,0.000,0
673,1.403,0.000,0
674,1.401,0.000,0
675,1.065,0.000,0
676,1.555,0.000,0
677,1.524,0.000,0
678,1.340,0.000,0
679,1.564,0.000,0
680,1.545,0.000,0
681,0.422,0.000,0
682,3.106,0.000,0
683,2.642,0.000,0
684,2.334,0.000,0
685,2.148,0.000,0
686,1.801,0.000,0
687,2.468,0.000,0
688,2.349,0.000,0
689,1.714,0.000,0
690,1.619,0.000,0
691,1.584,0.000,0
692,1.599,0.000,0
693,1.714,0.000,0
694,1.682,0.000,0
695,1.660,0.000,0
696,1.645,0.000,0
697,1.520,0.000,0
698,1.516,0.000,0
699,1.532,0.000,0
700,1.662,0.000,0
701,1.669,0.000,0
702,1.676,0.000,0
703,1.682,0.000,0
704,1.663,0.000,0
705,1.522,0.000,0
706,1.528,0.000,0
707,1.661,0.000,0
708,1.673,0.000,0
709,1.681,0.000,0
710,1.687,0.000,0
711,1.691,0.000,0
712,1.694,0.000,0
713,1.716,0.000,0
714,1.954,0.000,0
715,1.967,0.000,0
716,1.953,0.000,0
717,1.905,0.000,0
718,1.878,0.000,0
719,1.854,0.000,0
720,1.836,0.000,0
721,1.782,0.000,0
722,2.012,0.000,0
723,2.022,0.000,0
724,2.025,0.000,0
725,2.024,0.000,0
726,1.992,0.000,0
727,1.952,0.000,0
728,1.920,0.000,0
729,2.249,0.000,0
730,2.127,0.000,0
731,2.087,0.000,0
732,2.065,0.000,0
733,2.061,0.000,0
734,2.046,0.000,0
735,2.035,0.000,0
736,2.126,0.000,0
737,2.693,0.000,0
738,2.567,0.000,0
739,2.398,0.000,0
740,2.296,0.000,0
741,2.235,0.000,0
742,2.197,0.000,0
743,2.157,0.000,0
744,2.126,0.000,0
745,1.710,0.000,0
746,1.711,0.000,0
747,1.710,0.000,0
748,1.707,0.000,0
749,1.686,0.000,0
750,1.655,0.000,0
751,1.527,0.000,0
752,1.795,0.000,0
753,1.708,0.000,0
754,1.770,0.000,0
755,1.693,0.000,0
756,1.657,0.000,0
757,1.638,0.000,0
758,1.642,0.000,0
759,1.711,0.000,0
760,1.710,0.000,0
761,1.647,0.000,0
762,1.601,0.000,0
763,1.581,0.000,0
764,1.572,0.000,0
765,1.566,0.000,0
766,1.640,0.000,0
767,1.650,0.000,0
768,1.647,0.000,0
769,1.539,0.000,0
770,1.543,0.000,0
771,1.545,0.000,0
772,1.543,0.000,0
773,1.569,0.000,0
774,1.594,0.000,0
775,1.596,0.000,0
776,1.590,0.000,0
777,1.551,0.000,0
778,1.551,0.000,0
779,1.552,0.000,0
780,1.549,0.000,0
781,1.623,0.000,0
782,1.639,0.000,0
783,1.624,0.000,0
784,1.614,0.000,0
785,1.552,0.000,0
786,1.553,0.000,0
787,1.546,0.000,0
788,1.567,0.000,0
789,1.597,0.000,0
790,1.596,0.000,0
791,1.591,0.000,0
792,1.599,0.000,0
793,1.583,0.000,0
794,1.567,0.000,0
795,1.557,0.000,0
796,1.649,0.000,0
797,1.662,0.000,0
798,1.644,0.000,0
799,1.627,0.000,0
800,1.617,0.000,0
801,1.548,0.000,0
802,1.549,0.000,0
803,1.567,0.000,0
804,1.658,0.000,0
805,1.670,0.000,0
806,1.652,0.000,0
807,1.633,0.000,0
808,1.622,0.000,0
809,1.539,0.000,0
810,1.564,0.000,0
811,1.697,0.000,0
812,1.707,0.000,0
813,1.715,0.000,0
814,1.688,0.000,0
815,1.668,0.000,0
816,1.653,0.000,0
817,1.539,0.000,0
818,1.599,0.000,0
819,1.642,0.000,0
820,1.662,0.000,0
821,1.674,0.000,0
822,1.663,0.000,0
823,1.647,0.000,0
824,1.633,0.000,0
825,1.563,0.000,0
826,1.759,0.000,0
827,1.746,0.000,0
828,1.746,0.000,0
829,1.744,0.000,0
830,1.737,0.000,0
831,1.711,0.000,0
832,1.690,0.000,0
833,1.706,0.000,0
834,1.712,0.000,0
835,1.718,0.000,0
836,1.722,0.000,0
837,1.725,0.000,0
838,1.727,0.000,0
839,1.721,0.000,0
840,1.704,0.000,0
841,0.489,0.000,0
842,1.951,0.000,0
843,1.868,0.000,0
844,1.828,0.000,0
845,1.805,0.000,0
846,1.793,0.000,0
847,1.808,0.000,0
848,1.878,0.000,0
849,1.694,0.000,0
850,1.703,0.000,0
851,1.725,0.000,0
852,1.726,0.000,0
853,1.723,0.000,0
854,1.737,0.000,0
855,1.824,0.000,0
856,1.861,0.000,0
857,1.813,0.000,0
858,1.767,0.000,0
859,1.747,0.000,0
860,1.737,0.000,0
861,1.731,0.000,0
862,1.818,0.000,0
863,1.842,0.000,0
864,1.864,0.000,0
865,2.031,0.000,0
866,1.871,0.000,0
867,1.817,0.000,0
868,1.786,0.000,0
869,1.871,0.000,0
870,1.890,0.000,0
871,1.903,0.000,0
872,1.919,0.000,0
873,2.051,0.000,0
874,2.008,0.000,0
875,1.911,0.000,0
876,1.877,0.000,0
877,1.959,0.000,0
878,1.938,0.000,0
879,1.904,0.000,0
880,1.878,0.000,0
881,1.705,0.000,0
882,1.702,0.000,0
883,1.702,0.000,0
884,1.833,0.000,0
885,1.864,0.000,0
886,1.863,0.000,0
887,1.840,0.000,0
888,1.825,0.000,0
889,1.722,0.000,0
890,1.716,0.000,0
891,1.733,0.000,0
892,1.861,0.000,0
893,1.908,0.000,0
894,1.887,0.000,0
895,1.864,0.000,0
896,1.851,0.000,0
897,1.718,0.000,0
898,1.720,0.000,0
899,1.800,0.000,0
900,1.882,0.000,0
901,1.909,0.000,0
902,1.882,0.000,0
903,1.862,0.000,0
904,1.845,0.000,0
905,1.733,0.000,0
906,1.755,0.000,0
907,1.941,0.000,0
908,1.964,0.000,0
909,1.947,0.000,0
910,1.910,0.000,0
911,1.884,0.000,0
912,1.865,0.000,0
913,1.745,0.000,0
914,2.046,0.000,0
915,2.032,0.000,0
916,2.033,0.000,0
917,1.987,0.000,0
918,1.945,0.000,0
919,1.916,0.000,0
920,1.894,0.000,0
921,1.855,0.000,0
922,2.075,0.000,0
923,2.064,0.000,0
924,2.049,0.000,0
925,1.984,0.000,0
926,1.945,0.000,0
927,1.917,0.000,0
928,1.895,0.000,0
929,2.711,0.000,0
930,1.902,0.000,0
931,2.601,0.000,0
932,2.469,0.000,0
933,2.319,0.000,0
934,2.216,0.000,0
935,2.146,0.000,0
936,2.180,0.000,0
937,2.245,0.000,0
938,2.164,0.000,0
939,2.102,0.000,0
940,2.082,0.000,0
941,2.008,0.000,0
942,1.957,0.000,0
943,1.923,0.000,0
944,1.942,0.000,0
945,1.701,0.000,0
946,1.706,0.000,0
947,1.708,0.000,0
948,1.710,0.000,0
949,1.712,0.000,0
950,1.711,0.000,0
951,1.711,0.000,0
952,1.742,0.000,0
953,1.686,0.000,0
954,1.707,0.000,0
955,1.707,0.000,0
956,1.711,0.000,0
957,1.715,0.000,0
958,1.712,0.000,0
959,1.711,0.000,0
960,1.735,0.000,0
961,1.702,0.000,0
962,1.710,0.000,0
963,1.711,0.000,0
964,1.712,0.000,0
965,1.711,0.000,0
966,1.714,0.000,0
967,1.698,0.000,0
968,1.712,0.000,0
969,1.733,0.000,0
970,1.717,0.000,0
971,1.717,0.000,0
972,1.719,0.000,0
973,1.717,0.000,0
974,1.689,0.000,0
975,1.724,0.000,0
976,1.721,0.000,0
977,1.683,0.000,0
978,1.699,0.000,0
979,1.708,0.000,0
980,1.711,0.000,0
981,1.680,0.000,0
982,1.655,0.000,0
983,1.691,0.000,0
984,1.694,0.000,0
985,1.719,0.000,0
986,1.708,0.000,0
987,1.710,0.000,0
988,1.710,0.000,0
989,1.673,0.000,0
990,1.657,0.000,0
991,1.695,0.000,0
992,1.699,0.000,0
993,1.706,0.000,0
994,1.719,0.000,0
995,1.713,0.000,0
996,1.702,0.000,0
997,1.667,0.000,0
998,1.715,0.000,0
999,1.713,0.000,0
1000,1.713,0.000,0
1001,1.716,0.000,0
1002,1.716,0.000,0
1003,1.705,0.000,0
1004,1.695,0.000,0
1005,1.670,0.000,0
1006,1.713,0.000,0
1007,1.712,0.000,0
1008,1.715,0.000,0
1009,1.723,0.000,0
1010,1.717,0.000,0
1011,1.720,0.000,0
1012,1.709,0.000,0
1013,1.672,0.000,0
1014,1.713,0.000,0
1015,1.711,0.000,0
1016,1.715,0.000,0
1017,1.717,0.000,0
1018,1.728,0.000,0
1019,1.727,0.000,0
1020,1.724,0.000,0
1021,1.698,0.000,0
1022,1.735,0.000,0
1023,1.638,0.000,0
1024,1.870,0.000,0
1025,1.824,0.000,0
1026,1.775,0.000,0
1027,1.763,0.000,0
1028,1.734,0.000,0
1029,1.805,0.000,0
1030,1.796,0.000,0
1031,1.786,0.000,0
1032,1.777,0.000,0
1033,1.729,0.000,0
1034,1.735,0.000,0
1035,1.739,0.000,0
1036,1.739,0.000,0
1037,1.828,0.000,0
1038,1.827,0.000,0
1039,1.815,0.000,0
1040,1.805,0.000,0
1041,1.740,0.000,0
1042,1.716,0.000,0
1043,1.726,0.000,0
1044,1.726,0.000,0
1045,1.829,0.000,0
1046,1.831,0.000,0
1047,1.815,0.000,0
1048,1.804,0.000,0
1049,1.723,0.000,0
1050,1.720,0.000,0
1051,1.723,0.000,0
1052,1.721,0.000,0
1053,1.830,0.000,0
1054,1.842,0.000,0
1055,1.825,0.000,0
1056,1.814,0.000,0
1057,1.755,0.000,0
1058,1.739,0.000,0
1059,1.740,0.000,0
1060,1.744,0.000,0
1061,1.849,0.000,0
1062,1.858,0.000,0
1063,1.839,0.000,0
1064,1.826,0.000,0
1065,1.784,0.000,0
1066,1.759,0.000,0
1067,1.753,0.000,0
1068,1.787,0.000,0
1069,1.889,0.000,0
1070,1.938,0.000,0
1071,1.908,0.000,0
1072,1.888,0.000,0
1073,1.725,0.000,0
1074,1.733,0.000,0
1075,1.736,0.000,0
1076,1.857,0.000,0
1077,1.912,0.000,0
1078,1.932,0.000,0
1079,1.902,0.000,0
1080,1.888,0.000,0
1081,1.711,0.000,0
1082,1.724,0.000,0
1083,1.720,0.000,0
1084,1.861,0.000,0
1085,1.894,0.000,0
1086,1.910,0.000,0
1087,1.897,0.000,0
1088,1.875,0.000,0
1089,1.746,0.000,0
1090,1.743,0.000,0
1091,1.784,0.000,0
1092,1.913,0.000,0
1093,1.936,0.000,0
1094,1.951,0.000,0
1095,1.955,0.000,0
1096,1.928,0.000,0
1097,1.737,0.000,0
1098,1.731,0.000,0
1099,1.905,0.000,0
1100,1.934,0.000,0
1101,1.955,0.000,0
1102,1.972,0.000,0
1103,1.972,0.000,0
1104,1.943,0.000,0
1105,1.738,0.000,0
1106,1.789,0.000,0
1107,1.945,0.000,0
1108,1.967,0.000,0
1109,1.939,0.000,0
1110,1.904,0.000,0
1111,1.879,0.000,0
1112,1.861,0.000,0
1113,1.742,0.000,0
1114,1.982,0.000,0
1115,2.116,0.000,0
1116,1.929,0.000,0
1117,2.265,0.000,0
1118,2.174,0.000,0
1119,2.111,0.000,0
1120,2.061,0.000,0
1121,1.882,0.000,0
1122,2.115,0.000,0
1123,2.132,0.000,0
1124,2.049,0.000,0
1125,1.982,0.000,0
1126,1.938,0.000,0
1127,1.907,0.000,0
1128,1.883,0.000,0
1129,2.301,0.000,0
1130,2.253,0.000,0
1131,2.202,0.000,0
1132,2.083,0.000,0
1133,2.009,0.000,0
1134,1.957,0.000,0
1135,1.922,0.000,0
1136,1.898,0.000,0
1137,2.233,0.000,0
1138,2.170,0.000,0
1139,2.113,0.000,0
1140,2.003,0.000,0
1141,1.942,0.000,0
1142,1.906,0.000,0
1143,1.876,0.000,0
1144,1.858,0.000,0
1145,2.219,0.000,0
1146,2.157,0.000,0
1147,2.093,0.000,0
1148,1.999,0.000,0
1149,1.943,0.000,0
1150,1.905,0.000,0
1151,1.877,0.000,0
1152,1.856,0.000,0
1153,2.048,0.000,0
1154,1.871,0.000,0
1155,1.821,0.000,0
1156,1.796,0.000,0
1157,1.786,0.000,0
1158,1.773,0.000,0
1159,1.767,0.000,0
1160,1.772,0.000,0
1161,1.979,0.000,0
1162,1.848,0.000,0
1163,1.804,0.000,0
1164,1.780,0.000,0
1165,1.770,0.000,0
1166,1.763,0.000,0
1167,1.757,0.000,0
