# StainedGlass Shader Profiler
# ShaderMode: Static
# BoidCount: 250
# RecordingDuration_s: 30
# GPU: Apple M2
# CPU: Apple M2
# RAM_MB: 16384
# UnityVersion: 6000.3.8f1
# Recorded: 2026-05-07 14:51:32
Frame,PhaseTime_s,GPU_ms,RenderThread_ms,BoidCount,ShaderMode
31,0.0144,4.176,0.000,250,Static
32,0.0239,4.152,0.000,250,Static
33,0.0326,4.135,0.000,250,Static
34,0.0405,4.476,0.000,250,Static
35,0.0478,4.225,0.000,250,Static
36,0.0559,4.158,0.000,250,Static
37,0.0636,4.115,0.000,250,Static
38,0.0714,4.095,0.000,250,Static
39,0.0789,4.076,0.000,250,Static
40,0.0864,3.508,0.000,250,Static
41,0.0944,4.136,0.000,250,Static
42,0.1017,4.469,0.000,250,Static
43,0.1091,4.219,0.000,250,Static
44,0.1169,4.142,0.000,250,Static
45,0.1245,4.097,0.000,250,Static
46,0.1326,4.079,0.000,250,Static
47,0.1404,4.057,0.000,250,Static
48,0.1492,4.048,0.000,250,Static
49,0.1586,4.039,0.000,250,Static
50,0.1671,3.997,0.000,250,Static
51,0.1795,2.449,0.000,250,Static
52,0.1930,3.250,0.000,250,Static
53,0.2008,4.431,0.000,250,Static
54,0.2085,4.347,0.000,250,Static
55,0.2167,3.639,0.000,250,Static
56,0.2246,5.284,0.000,250,Static
57,0.2326,5.120,0.000,250,Static
58,0.2407,4.010,0.000,250,Static
59,0.2532,3.996,0.000,250,Static
60,0.2662,4.002,0.000,250,Static
61,0.2745,3.992,0.000,250,Static
62,0.2822,3.991,0.000,250,Static
63,0.2899,3.343,0.000,250,Static
64,0.2981,5.184,0.000,250,Static
65,0.3058,5.129,0.000,250,Static
66,0.3140,3.989,0.000,250,Static
67,0.3217,4.284,0.000,250,Static
68,0.3293,4.186,0.000,250,Static
69,0.3385,4.213,0.000,250,Static
70,0.3477,4.166,0.000,250,Static
71,0.3558,4.194,0.000,250,Static
72,0.3637,3.723,0.000,250,Static
73,0.3721,3.887,0.000,250,Static
74,0.3797,8.771,0.000,250,Static
75,0.3873,6.678,0.000,250,Static
76,0.3955,5.779,0.000,250,Static
77,0.4032,5.430,0.000,250,Static
78,0.4134,5.144,0.000,250,Static
79,0.4221,5.004,0.000,250,Static
80,0.4302,4.856,0.000,250,Static
81,0.4404,4.361,0.000,250,Static
82,0.4546,5.213,0.000,250,Static
83,0.4624,7.046,0.000,250,Static
84,0.4702,6.023,0.000,250,Static
85,0.4783,4.543,0.000,250,Static
86,0.4858,6.923,0.000,250,Static
87,0.4938,6.428,0.000,250,Static
88,0.5016,6.165,0.000,250,Static
89,0.5091,5.893,0.000,250,Static
90,0.5174,3.997,0.000,250,Static
91,0.5250,3.983,0.000,250,Static
92,0.5331,3.987,0.000,250,Static
93,0.5410,3.980,0.000,250,Static
94,0.5492,3.984,0.000,250,Static
95,0.5582,3.982,0.000,250,Static
96,0.5668,3.986,0.000,250,Static
97,0.5757,3.986,0.000,250,Static
98,0.5842,3.985,0.000,250,Static
99,0.5930,3.981,0.000,250,Static
100,0.6016,3.986,0.000,250,Static
101,0.6099,3.989,0.000,250,Static
102,0.6186,3.987,0.000,250,Static
103,0.6270,3.987,0.000,250,Static
104,0.6353,3.990,0.000,250,Static
105,0.6430,3.989,0.000,250,Static
106,0.6514,4.011,0.000,250,Static
107,0.6591,4.004,0.000,250,Static
108,0.6669,4.003,0.000,250,Static
109,0.6751,3.994,0.000,250,Static
110,0.6829,3.997,0.000,250,Static
111,0.6912,3.996,0.000,250,Static
112,0.6990,3.997,0.000,250,Static
113,0.7074,3.991,0.000,250,Static
114,0.7161,3.959,0.000,250,Static
115,0.7243,3.974,0.000,250,Static
116,0.7329,3.968,0.000,250,Static
117,0.7411,3.973,0.000,250,Static
118,0.7492,4.047,0.000,250,Static
