# StainedGlass Shader Profiler
# ShaderMode: Dynamic
# BoidCount: 250
# RecordingDuration_s: 30
# GPU: Apple M2
# CPU: Apple M2
# RAM_MB: 16384
# UnityVersion: 6000.3.8f1
# Recorded: 2026-05-07 14:41:59
Frame,PhaseTime_s,GPU_ms,RenderThread_ms,BoidCount,ShaderMode
31,0.0142,4.055,0.000,250,Dynamic
32,0.0224,4.087,0.000,250,Dynamic
33,0.0301,3.945,0.000,250,Dynamic
34,0.0384,3.958,0.000,250,Dynamic
35,0.0464,4.063,0.000,250,Dynamic
36,0.0546,4.047,0.000,250,Dynamic
37,0.0622,4.033,0.000,250,Dynamic
38,0.0696,4.028,0.000,250,Dynamic
39,0.0779,4.017,0.000,250,Dynamic
40,0.0859,4.012,0.000,250,Dynamic
41,0.0955,3.958,0.000,250,Dynamic
42,0.1038,3.971,0.000,250,Dynamic
43,0.1119,3.980,0.000,250,Dynamic
44,0.1197,3.986,0.000,250,Dynamic
45,0.1272,3.979,0.000,250,Dynamic
46,0.1351,3.980,0.000,250,Dynamic
47,0.1426,3.426,0.000,250,Dynamic
48,0.1502,3.989,0.000,250,Dynamic
49,0.1580,3.952,0.000,250,Dynamic
50,0.1653,4.036,0.000,250,Dynamic
51,0.1730,3.998,0.000,250,Dynamic
52,0.1806,4.083,0.000,250,Dynamic
53,0.1882,4.058,0.000,250,Dynamic
54,0.1963,4.088,0.000,250,Dynamic
55,0.2039,4.068,0.000,250,Dynamic
56,0.2120,4.057,0.000,250,Dynamic
57,0.2199,3.950,0.000,250,Dynamic
58,0.2283,3.963,0.000,250,Dynamic
59,0.2366,3.961,0.000,250,Dynamic
60,0.2443,3.966,0.000,250,Dynamic
61,0.2526,3.962,0.000,250,Dynamic
62,0.2605,3.967,0.000,250,Dynamic
63,0.2681,3.961,0.000,250,Dynamic
64,0.2763,3.962,0.000,250,Dynamic
65,0.2840,3.938,0.000,250,Dynamic
66,0.2920,3.976,0.000,250,Dynamic
67,0.2998,3.969,0.000,250,Dynamic
68,0.3075,3.979,0.000,250,Dynamic
69,0.3158,4.039,0.000,250,Dynamic
70,0.3234,4.033,0.000,250,Dynamic
71,0.3306,4.074,0.000,250,Dynamic
72,0.3381,4.062,0.000,250,Dynamic
73,0.3455,4.287,0.000,250,Dynamic
74,0.3530,4.127,0.000,250,Dynamic
75,0.3603,4.065,0.000,250,Dynamic
76,0.3673,4.049,0.000,250,Dynamic
77,0.3748,4.030,0.000,250,Dynamic
78,0.3818,4.016,0.000,250,Dynamic
79,0.3888,4.010,0.000,250,Dynamic
80,0.3963,4.045,0.000,250,Dynamic
81,0.4035,3.960,0.000,250,Dynamic
82,0.4107,4.146,0.000,250,Dynamic
83,0.4183,4.088,0.000,250,Dynamic
84,0.4255,4.063,0.000,250,Dynamic
85,0.4331,4.044,0.000,250,Dynamic
86,0.4403,4.034,0.000,250,Dynamic
87,0.4472,4.023,0.000,250,Dynamic
88,0.4548,4.019,0.000,250,Dynamic
89,0.4620,4.280,0.000,250,Dynamic
90,0.4692,4.130,0.000,250,Dynamic
91,0.4768,4.069,0.000,250,Dynamic
92,0.4839,4.048,0.000,250,Dynamic
93,0.4914,4.030,0.000,250,Dynamic
94,0.4984,4.023,0.000,250,Dynamic
95,0.5054,4.013,0.000,250,Dynamic
96,0.5131,4.050,0.000,250,Dynamic
97,0.5203,3.971,0.000,250,Dynamic
98,0.5275,4.136,0.000,250,Dynamic
99,0.5352,4.083,0.000,250,Dynamic
100,0.5425,4.061,0.000,250,Dynamic
101,0.5495,4.040,0.000,250,Dynamic
102,0.5570,4.033,0.000,250,Dynamic
103,0.5642,4.088,0.000,250,Dynamic
104,0.5718,4.094,0.000,250,Dynamic
105,0.5791,3.980,0.000,250,Dynamic
106,0.5863,3.989,0.000,250,Dynamic
107,0.5940,3.970,0.000,250,Dynamic
108,0.6012,3.975,0.000,250,Dynamic
109,0.6086,3.973,0.000,250,Dynamic
110,0.6163,3.974,0.000,250,Dynamic
111,0.6236,3.972,0.000,250,Dynamic
112,0.6313,3.993,0.000,250,Dynamic
113,0.6387,3.967,0.000,250,Dynamic
114,0.6460,4.145,0.000,250,Dynamic
115,0.6538,4.085,0.000,250,Dynamic
116,0.6613,4.144,0.000,250,Dynamic
117,0.6687,4.108,0.000,250,Dynamic
118,0.6766,4.086,0.000,250,Dynamic
119,0.6842,4.069,0.000,250,Dynamic
120,0.6920,4.059,0.000,250,Dynamic
121,0.6994,3.957,0.000,250,Dynamic
122,0.7068,3.975,0.000,250,Dynamic
123,0.7148,4.075,0.000,250,Dynamic
124,0.7222,4.053,0.000,250,Dynamic
125,0.7296,4.086,0.000,250,Dynamic
126,0.7376,4.078,0.000,250,Dynamic
127,0.7451,4.102,0.000,250,Dynamic
128,0.7530,4.087,0.000,250,Dynamic
129,0.7605,3.962,0.000,250,Dynamic
130,0.7678,3.978,0.000,250,Dynamic
131,0.7757,3.974,0.000,250,Dynamic
132,0.7832,3.971,0.000,250,Dynamic
133,0.7906,3.964,0.000,250,Dynamic
134,0.7985,3.985,0.000,250,Dynamic
135,0.8061,3.979,0.000,250,Dynamic
136,0.8140,4.021,0.000,250,Dynamic
137,0.8217,3.962,0.000,250,Dynamic
138,0.8291,4.131,0.000,250,Dynamic
139,0.8373,4.072,0.000,250,Dynamic
140,0.8449,4.045,0.000,250,Dynamic
141,0.8530,4.026,0.000,250,Dynamic
142,0.8606,4.015,0.000,250,Dynamic
143,0.8683,4.003,0.000,250,Dynamic
144,0.8763,3.997,0.000,250,Dynamic
145,0.8841,3.936,0.000,250,Dynamic
146,0.8921,3.958,0.000,250,Dynamic
147,0.8997,3.951,0.000,250,Dynamic
148,0.9073,3.954,0.000,250,Dynamic
149,0.9152,3.998,0.000,250,Dynamic
150,0.9230,3.995,0.000,250,Dynamic
151,0.9306,4.038,0.000,250,Dynamic
152,0.9391,4.030,0.000,250,Dynamic
153,0.9468,4.252,0.000,250,Dynamic
154,0.9550,4.109,0.000,250,Dynamic
155,0.9628,4.167,0.000,250,Dynamic
156,0.9705,4.116,0.000,250,Dynamic
157,0.9788,4.079,0.000,250,Dynamic
158,0.9865,4.059,0.000,250,Dynamic
159,0.9949,4.041,0.000,250,Dynamic
160,1.0027,4.031,0.000,250,Dynamic
161,1.0105,3.946,0.000,250,Dynamic
162,1.0187,3.961,0.000,250,Dynamic
163,1.0266,3.955,0.000,250,Dynamic
164,1.0349,3.959,0.000,250,Dynamic
165,1.0428,3.952,0.000,250,Dynamic
166,1.0512,3.956,0.000,250,Dynamic
167,1.0591,3.955,0.000,250,Dynamic
168,1.0669,3.958,0.000,250,Dynamic
169,1.0753,3.960,0.000,250,Dynamic
170,1.0832,3.962,0.000,250,Dynamic
171,1.0916,3.958,0.000,250,Dynamic
172,1.0994,4.035,0.000,250,Dynamic
173,1.1073,4.025,0.000,250,Dynamic
174,1.1156,4.070,0.000,250,Dynamic
175,1.1236,4.078,0.000,250,Dynamic
176,1.1318,4.108,0.000,250,Dynamic
177,1.1398,3.944,0.000,250,Dynamic
178,1.1477,4.127,0.000,250,Dynamic
179,1.1562,4.067,0.000,250,Dynamic
180,1.1642,4.131,0.000,250,Dynamic
181,1.1726,4.097,0.000,250,Dynamic
182,1.1805,4.124,0.000,250,Dynamic
183,1.1884,4.099,0.000,250,Dynamic
184,1.1967,4.123,0.000,250,Dynamic
185,1.2048,3.949,0.000,250,Dynamic
186,1.2132,4.135,0.000,250,Dynamic
187,1.2211,4.084,0.000,250,Dynamic
188,1.2290,4.056,0.000,250,Dynamic
189,1.2375,4.038,0.000,250,Dynamic
190,1.2454,4.032,0.000,250,Dynamic
191,1.2538,4.023,0.000,250,Dynamic
192,1.2620,4.021,0.000,250,Dynamic
193,1.2700,3.983,0.000,250,Dynamic
194,1.2785,3.990,0.000,250,Dynamic
195,1.2866,3.988,0.000,250,Dynamic
196,1.2952,3.994,0.000,250,Dynamic
197,1.3034,3.993,0.000,250,Dynamic
198,1.3119,3.995,0.000,250,Dynamic
199,1.3201,3.990,0.000,250,Dynamic
200,1.3282,3.991,0.000,250,Dynamic
201,1.3369,3.981,0.000,250,Dynamic
202,1.3450,3.985,0.000,250,Dynamic
203,1.3536,3.982,0.000,250,Dynamic
204,1.3618,3.981,0.000,250,Dynamic
205,1.3701,3.981,0.000,250,Dynamic
206,1.3787,3.983,0.000,250,Dynamic
207,1.3868,3.983,0.000,250,Dynamic
208,1.3954,3.983,0.000,250,Dynamic
209,1.4035,3.940,0.000,250,Dynamic
210,1.4121,3.963,0.000,250,Dynamic
211,1.4203,3.966,0.000,250,Dynamic
212,1.4284,3.966,0.000,250,Dynamic
213,1.4369,3.966,0.000,250,Dynamic
214,1.4451,3.971,0.000,250,Dynamic
215,1.4537,3.967,0.000,250,Dynamic
216,1.4620,3.970,0.000,250,Dynamic
217,1.4702,3.954,0.000,250,Dynamic
218,1.4790,3.984,0.000,250,Dynamic
219,1.4872,3.974,0.000,250,Dynamic
220,1.4958,3.976,0.000,250,Dynamic
221,1.5041,3.974,0.000,250,Dynamic
222,1.5127,3.978,0.000,250,Dynamic
223,1.5212,3.976,0.000,250,Dynamic
224,1.5294,3.978,0.000,250,Dynamic
225,1.5381,3.956,0.000,250,Dynamic
226,1.5464,3.980,0.000,250,Dynamic
227,1.5551,3.973,0.000,250,Dynamic
228,1.5634,3.976,0.000,250,Dynamic
229,1.5721,3.972,0.000,250,Dynamic
230,1.5804,3.976,0.000,250,Dynamic
231,1.5887,3.973,0.000,250,Dynamic
232,1.5974,3.976,0.000,250,Dynamic
233,1.6058,3.959,0.000,250,Dynamic
234,1.6144,4.141,0.000,250,Dynamic
235,1.6227,4.083,0.000,250,Dynamic
236,1.6314,4.136,0.000,250,Dynamic
237,1.6396,4.099,0.000,250,Dynamic
238,1.6478,4.138,0.000,250,Dynamic
239,1.6566,4.116,0.000,250,Dynamic
240,1.6648,4.144,0.000,250,Dynamic
241,1.6735,3.976,0.000,250,Dynamic
242,1.6817,4.149,0.000,250,Dynamic
243,1.6913,4.091,0.000,250,Dynamic
244,1.6995,4.146,0.000,250,Dynamic
245,1.7076,4.107,0.000,250,Dynamic
246,1.7163,4.142,0.000,250,Dynamic
247,1.7247,4.137,0.000,250,Dynamic
248,1.7334,4.157,0.000,250,Dynamic
249,1.7417,3.958,0.000,250,Dynamic
250,1.7500,4.104,0.000,250,Dynamic
251,1.7587,4.074,0.000,250,Dynamic
252,1.7669,4.117,0.000,250,Dynamic
253,1.7757,4.089,0.000,250,Dynamic
254,1.7841,4.120,0.000,250,Dynamic
255,1.7929,4.098,0.000,250,Dynamic
256,1.8014,4.106,0.000,250,Dynamic
257,1.8097,3.957,0.000,250,Dynamic
258,1.8184,3.972,0.000,250,Dynamic
259,1.8267,3.964,0.000,250,Dynamic
260,1.8356,3.966,0.000,250,Dynamic
