# StainedGlass Shader Profiler
# ShaderMode: Hybrid
# BoidCount: 1000
# RecordingDuration_s: 30
# GPU: Apple M2
# CPU: Apple M2
# RAM_MB: 16384
# UnityVersion: 6000.3.8f1
# Recorded: 2026-05-07 14:49:14
Frame,PhaseTime_s,GPU_ms,RenderThread_ms,BoidCount,ShaderMode
157,10.1217,5.738,0.000,1000,Hybrid
158,10.2171,5.850,0.000,1000,Hybrid
159,10.3069,5.961,0.000,1000,Hybrid
160,10.3963,5.705,0.000,1000,Hybrid
161,10.4845,0.108,0.000,1000,Hybrid
162,10.5719,4.579,0.000,1000,Hybrid
163,10.6584,4.369,0.000,1000,Hybrid
164,10.7436,3.912,0.000,1000,Hybrid
165,10.8289,3.915,0.000,1000,Hybrid
166,10.9134,3.781,0.000,1000,Hybrid
167,10.9973,3.803,0.000,1000,Hybrid
168,11.0803,3.815,0.000,1000,Hybrid
169,11.1629,3.937,0.000,1000,Hybrid
170,11.2449,3.932,0.000,1000,Hybrid
171,11.3259,3.934,0.000,1000,Hybrid
172,11.4073,3.932,0.000,1000,Hybrid
173,11.4878,3.935,0.000,1000,Hybrid
174,11.5684,3.693,0.000,1000,Hybrid
175,11.6508,3.667,0.000,1000,Hybrid
176,11.7340,3.698,0.000,1000,Hybrid
177,11.8173,2.156,0.000,1000,Hybrid
178,11.8965,2.473,0.000,1000,Hybrid
179,11.9767,2.744,0.000,1000,Hybrid
180,12.0556,2.084,0.000,1000,Hybrid
181,12.1341,4.636,0.000,1000,Hybrid
182,12.2112,4.219,0.000,1000,Hybrid
183,12.2870,4.181,0.000,1000,Hybrid
184,12.3629,3.916,0.000,1000,Hybrid
185,12.4404,3.939,0.000,1000,Hybrid
186,12.5174,3.942,0.000,1000,Hybrid
187,12.5927,3.940,0.000,1000,Hybrid
188,12.6681,3.840,0.000,1000,Hybrid
189,12.7502,3.597,0.000,1000,Hybrid
190,12.8322,3.645,0.000,1000,Hybrid
191,12.9114,3.690,0.000,1000,Hybrid
192,12.9887,3.731,0.000,1000,Hybrid
193,13.0642,5.546,0.000,1000,Hybrid
194,13.1391,4.744,0.000,1000,Hybrid
195,13.2152,4.497,0.000,1000,Hybrid
196,13.2927,4.322,0.000,1000,Hybrid
197,13.3700,4.218,0.000,1000,Hybrid
198,13.4459,4.175,0.000,1000,Hybrid
199,13.5207,4.142,0.000,1000,Hybrid
200,13.5958,4.118,0.000,1000,Hybrid
201,13.6710,3.962,0.000,1000,Hybrid
202,13.7468,3.949,0.000,1000,Hybrid
203,13.8224,3.951,0.000,1000,Hybrid
204,13.8979,3.951,0.000,1000,Hybrid
205,13.9734,3.953,0.000,1000,Hybrid
206,14.0490,3.680,0.000,1000,Hybrid
207,14.1236,3.530,0.000,1000,Hybrid
208,14.2020,3.680,0.000,1000,Hybrid
209,14.2779,3.235,0.000,1000,Hybrid
210,14.3530,3.280,0.000,1000,Hybrid
211,14.4285,3.452,0.000,1000,Hybrid
212,14.5036,3.590,0.000,1000,Hybrid
213,14.5794,3.667,0.000,1000,Hybrid
214,14.6550,3.723,0.000,1000,Hybrid
215,14.7305,3.762,0.000,1000,Hybrid
216,14.8066,3.794,0.000,1000,Hybrid
217,14.8824,4.054,0.000,1000,Hybrid
218,14.9584,4.046,0.000,1000,Hybrid
219,15.0338,4.052,0.000,1000,Hybrid
220,15.1097,3.718,0.000,1000,Hybrid
221,15.1857,3.787,0.000,1000,Hybrid
222,15.2617,3.835,0.000,1000,Hybrid
223,15.3377,3.872,0.000,1000,Hybrid
224,15.4135,3.892,0.000,1000,Hybrid
225,15.4900,4.083,0.000,1000,Hybrid
226,15.5658,4.061,0.000,1000,Hybrid
227,15.6416,3.932,0.000,1000,Hybrid
228,15.7172,3.685,0.000,1000,Hybrid
