# StainedGlass Shader Profiler
# ShaderMode: Static
# BoidCount: 1000
# RecordingDuration_s: 30
# GPU: Apple M2
# CPU: Apple M2
# RAM_MB: 16384
# UnityVersion: 6000.3.8f1
# Recorded: 2026-05-07 14:53:07
Frame,PhaseTime_s,GPU_ms,RenderThread_ms,BoidCount,ShaderMode
31,0.1105,12.383,0.000,1000,Static
32,0.2089,12.282,0.000,1000,Static
33,0.3042,11.715,0.000,1000,Static
34,0.3985,11.769,0.000,1000,Static
35,0.4915,7.879,0.000,1000,Static
36,0.5803,10.860,0.000,1000,Static
37,0.6681,11.017,0.000,1000,Static
38,0.7550,11.146,0.000,1000,Static
39,0.8414,11.197,0.000,1000,Static
40,0.9271,11.298,0.000,1000,Static
41,1.0118,11.917,0.000,1000,Static
42,1.0956,11.677,0.000,1000,Static
43,1.1790,11.717,0.000,1000,Static
44,1.2614,11.778,0.000,1000,Static
45,1.3431,11.886,0.000,1000,Static
46,1.4242,11.802,0.000,1000,Static
47,1.5051,11.858,0.000,1000,Static
48,1.5850,11.940,0.000,1000,Static
49,1.6648,13.782,0.000,1000,Static
50,1.7441,13.275,0.000,1000,Static
51,1.8231,12.783,0.000,1000,Static
52,1.9011,12.672,0.000,1000,Static
53,1.9770,12.449,0.000,1000,Static
54,2.0528,11.953,0.000,1000,Static
55,2.1284,12.024,0.000,1000,Static
56,2.2034,11.970,0.000,1000,Static
57,2.2787,11.751,0.000,1000,Static
58,2.3535,11.943,0.000,1000,Static
59,2.4285,11.989,0.000,1000,Static
60,2.5033,12.114,0.000,1000,Static
61,2.5777,12.079,0.000,1000,Static
62,2.6521,12.137,0.000,1000,Static
63,2.7262,12.125,0.000,1000,Static
64,2.8002,12.126,0.000,1000,Static
65,2.8747,11.938,0.000,1000,Static
66,2.9492,12.229,0.000,1000,Static
67,3.0233,12.291,0.000,1000,Static
68,3.0975,12.287,0.000,1000,Static
69,3.1719,12.038,0.000,1000,Static
70,3.2462,11.974,0.000,1000,Static
71,3.3210,12.049,0.000,1000,Static
72,3.3960,12.051,0.000,1000,Static
73,3.4699,12.149,0.000,1000,Static
74,3.5443,12.150,0.000,1000,Static
75,3.6185,12.219,0.000,1000,Static
76,3.6928,12.272,0.000,1000,Static
77,3.7677,11.747,0.000,1000,Static
78,3.8428,12.027,0.000,1000,Static
79,3.9286,12.019,0.000,1000,Static
80,4.0047,12.229,0.000,1000,Static
81,4.0811,11.344,0.000,1000,Static
82,4.1574,11.441,0.000,1000,Static
83,4.2336,11.935,0.000,1000,Static
84,4.3103,12.051,0.000,1000,Static
85,4.3871,12.022,0.000,1000,Static
86,4.4643,11.950,0.000,1000,Static
87,4.5416,11.848,0.000,1000,Static
88,4.6192,11.760,0.000,1000,Static
89,4.6974,12.052,0.000,1000,Static
90,4.7756,12.001,0.000,1000,Static
91,4.8539,11.890,0.000,1000,Static
92,4.9331,12.060,0.000,1000,Static
