# StainedGlass Shader Profiler
# ShaderMode: Hybrid
# BoidCount: 100
# RecordingDuration_s: 30
# GPU: Apple M2
# CPU: Apple M2
# RAM_MB: 16384
# UnityVersion: 6000.3.8f1
# Recorded: 2026-05-07 14:45:30
Frame,PhaseTime_s,GPU_ms,RenderThread_ms,BoidCount,ShaderMode
390,1.0742,2.211,0.000,100,Hybrid
391,1.0770,2.176,0.000,100,Hybrid
392,1.0797,2.329,0.000,100,Hybrid
393,1.0827,2.261,0.000,100,Hybrid
394,1.0859,2.153,0.000,100,Hybrid
395,1.0892,2.186,0.000,100,Hybrid
396,1.0926,2.216,0.000,100,Hybrid
397,1.0953,2.176,0.000,100,Hybrid
398,1.0982,2.192,0.000,100,Hybrid
399,1.1010,2.164,0.000,100,Hybrid
400,1.1035,2.168,0.000,100,Hybrid
401,1.1062,2.332,0.000,100,Hybrid
402,1.1090,2.248,0.000,100,Hybrid
403,1.1122,2.226,0.000,100,Hybrid
404,1.1151,2.238,0.000,100,Hybrid
405,1.1179,2.215,0.000,100,Hybrid
406,1.1206,2.202,0.000,100,Hybrid
407,1.1237,2.238,0.000,100,Hybrid
408,1.1263,2.035,0.000,100,Hybrid
409,1.1289,2.119,0.000,100,Hybrid
410,1.1322,2.174,0.000,100,Hybrid
411,1.1350,2.154,0.000,100,Hybrid
412,1.1376,2.162,0.000,100,Hybrid
413,1.1403,2.213,0.000,100,Hybrid
414,1.1429,2.201,0.000,100,Hybrid
415,1.1458,2.214,0.000,100,Hybrid
416,1.1486,2.287,0.000,100,Hybrid
417,1.1517,2.278,0.000,100,Hybrid
418,1.1545,2.168,0.000,100,Hybrid
419,1.1573,2.158,0.000,100,Hybrid
420,1.1600,2.105,0.000,100,Hybrid
421,1.1627,2.080,0.000,100,Hybrid
422,1.1656,2.060,0.000,100,Hybrid
423,1.1685,2.017,0.000,100,Hybrid
424,1.1716,2.006,0.000,100,Hybrid
425,1.1745,1.977,0.000,100,Hybrid
426,1.1786,1.890,0.000,100,Hybrid
427,1.1814,1.900,0.000,100,Hybrid
428,1.1867,1.868,0.000,100,Hybrid
429,1.1902,1.866,0.000,100,Hybrid
430,1.1930,1.859,0.000,100,Hybrid
431,1.1959,1.854,0.000,100,Hybrid
432,1.1990,1.856,0.000,100,Hybrid
433,1.2024,1.790,0.000,100,Hybrid
434,1.2053,1.838,0.000,100,Hybrid
435,1.2085,1.902,0.000,100,Hybrid
436,1.2117,1.875,0.000,100,Hybrid
437,1.2148,1.887,0.000,100,Hybrid
438,1.2177,1.865,0.000,100,Hybrid
439,1.2204,1.851,0.000,100,Hybrid
440,1.2232,1.940,0.000,100,Hybrid
441,1.2261,1.846,0.000,100,Hybrid
442,1.2288,1.847,0.000,100,Hybrid
443,1.2321,1.868,0.000,100,Hybrid
444,1.2350,1.881,0.000,100,Hybrid
445,1.2378,1.880,0.000,100,Hybrid
446,1.2405,1.891,0.000,100,Hybrid
447,1.2433,1.898,0.000,100,Hybrid
448,1.2461,2.105,0.000,100,Hybrid
449,1.2490,2.023,0.000,100,Hybrid
450,1.2521,1.994,0.000,100,Hybrid
451,1.2550,2.066,0.000,100,Hybrid
452,1.2577,2.110,0.000,100,Hybrid
453,1.2605,2.081,0.000,100,Hybrid
454,1.2633,2.112,0.000,100,Hybrid
455,1.2662,2.100,0.000,100,Hybrid
456,1.2689,1.906,0.000,100,Hybrid
457,1.2719,2.095,0.000,100,Hybrid
458,1.2750,2.249,0.000,100,Hybrid
459,1.2777,2.171,0.000,100,Hybrid
460,1.2804,2.187,0.000,100,Hybrid
461,1.2833,2.202,0.000,100,Hybrid
462,1.2859,2.169,0.000,100,Hybrid
463,1.2885,2.184,0.000,100,Hybrid
464,1.2917,2.681,0.000,100,Hybrid
465,1.2945,2.476,0.000,100,Hybrid
466,1.2975,2.411,0.000,100,Hybrid
467,1.3008,2.316,0.000,100,Hybrid
468,1.3039,2.249,0.000,100,Hybrid
469,1.3069,2.254,0.000,100,Hybrid
470,1.3104,2.208,0.000,100,Hybrid
471,1.3132,2.204,0.000,100,Hybrid
472,1.3163,2.292,0.000,100,Hybrid
473,1.3198,2.108,0.000,100,Hybrid
474,1.3234,2.165,0.000,100,Hybrid
475,1.3265,2.275,0.000,100,Hybrid
476,1.3294,2.226,0.000,100,Hybrid
477,1.3328,2.236,0.000,100,Hybrid
478,1.3357,2.211,0.000,100,Hybrid
479,1.3384,2.219,0.000,100,Hybrid
480,1.3412,2.632,0.000,100,Hybrid
481,1.3440,2.418,0.000,100,Hybrid
482,1.3468,2.373,0.000,100,Hybrid
483,1.3501,2.351,0.000,100,Hybrid
484,1.3528,2.339,0.000,100,Hybrid
485,1.3559,2.307,0.000,100,Hybrid
486,1.3586,2.306,0.000,100,Hybrid
487,1.3623,2.269,0.000,100,Hybrid
488,1.3655,1.947,0.000,100,Hybrid
489,1.3686,1.943,0.000,100,Hybrid
490,1.3721,1.977,0.000,100,Hybrid
491,1.3750,2.061,0.000,100,Hybrid
492,1.3776,2.041,0.000,100,Hybrid
493,1.3805,2.029,0.000,100,Hybrid
494,1.3831,2.020,0.000,100,Hybrid
495,1.3857,2.015,0.000,100,Hybrid
496,1.3882,1.976,0.000,100,Hybrid
497,1.3913,2.159,0.000,100,Hybrid
498,1.3947,2.098,0.000,100,Hybrid
499,1.3981,2.072,0.000,100,Hybrid
500,1.4013,2.051,0.000,100,Hybrid
501,1.4041,2.049,0.000,100,Hybrid
502,1.4071,2.090,0.000,100,Hybrid
503,1.4102,2.073,0.000,100,Hybrid
504,1.4131,2.230,0.000,100,Hybrid
505,1.4162,2.102,0.000,100,Hybrid
506,1.4192,2.053,0.000,100,Hybrid
507,1.4219,2.115,0.000,100,Hybrid
508,1.4248,2.165,0.000,100,Hybrid
509,1.4276,2.130,0.000,100,Hybrid
510,1.4307,2.154,0.000,100,Hybrid
511,1.4333,2.129,0.000,100,Hybrid
512,1.4359,1.976,0.000,100,Hybrid
513,1.4385,2.136,0.000,100,Hybrid
514,1.4412,2.177,0.000,100,Hybrid
515,1.4439,2.132,0.000,100,Hybrid
516,1.4467,2.166,0.000,100,Hybrid
517,1.4493,2.150,0.000,100,Hybrid
518,1.4524,2.122,0.000,100,Hybrid
519,1.4551,2.144,0.000,100,Hybrid
520,1.4579,2.298,0.000,100,Hybrid
521,1.4605,2.130,0.000,100,Hybrid
522,1.4631,2.073,0.000,100,Hybrid
523,1.4657,2.045,0.000,100,Hybrid
524,1.4684,2.027,0.000,100,Hybrid
525,1.4713,2.016,0.000,100,Hybrid
526,1.4742,2.014,0.000,100,Hybrid
527,1.4768,2.005,0.000,100,Hybrid
528,1.4796,1.950,0.000,100,Hybrid
529,1.4823,1.848,0.000,100,Hybrid
530,1.4850,1.816,0.000,100,Hybrid
531,1.4876,1.839,0.000,100,Hybrid
532,1.4909,1.819,0.000,100,Hybrid
533,1.4937,1.808,0.000,100,Hybrid
534,1.4963,1.802,0.000,100,Hybrid
535,1.4989,1.794,0.000,100,Hybrid
536,1.5017,1.739,0.000,100,Hybrid
537,1.5043,1.739,0.000,100,Hybrid
538,1.5071,1.748,0.000,100,Hybrid
539,1.5102,1.745,0.000,100,Hybrid
540,1.5131,1.749,0.000,100,Hybrid
541,1.5158,1.745,0.000,100,Hybrid
542,1.5185,1.742,0.000,100,Hybrid
543,1.5211,1.740,0.000,100,Hybrid
544,1.5241,1.762,0.000,100,Hybrid
545,1.5267,1.738,0.000,100,Hybrid
546,1.5293,1.737,0.000,100,Hybrid
547,1.5323,1.734,0.000,100,Hybrid
548,1.5351,1.720,0.000,100,Hybrid
549,1.5378,1.731,0.000,100,Hybrid
550,1.5407,1.733,0.000,100,Hybrid
551,1.5434,1.727,0.000,100,Hybrid
552,1.5461,1.706,0.000,100,Hybrid
553,1.5487,1.719,0.000,100,Hybrid
554,1.5516,1.718,0.000,100,Hybrid
555,1.5542,1.720,0.000,100,Hybrid
556,1.5570,1.725,0.000,100,Hybrid
557,1.5597,1.726,0.000,100,Hybrid
558,1.5623,1.735,0.000,100,Hybrid
559,1.5649,1.742,0.000,100,Hybrid
560,1.5675,1.724,0.000,100,Hybrid
561,1.5705,1.825,0.000,100,Hybrid
562,1.5733,1.795,0.000,100,Hybrid
563,1.5760,1.794,0.000,100,Hybrid
564,1.5788,1.812,0.000,100,Hybrid
565,1.5816,1.799,0.000,100,Hybrid
566,1.5843,1.790,0.000,100,Hybrid
567,1.5869,1.797,0.000,100,Hybrid
568,1.5896,1.874,0.000,100,Hybrid
569,1.5926,1.797,0.000,100,Hybrid
570,1.5952,1.803,0.000,100,Hybrid
571,1.5978,1.839,0.000,100,Hybrid
572,1.6004,1.826,0.000,100,Hybrid
573,1.6030,1.828,0.000,100,Hybrid
574,1.6058,1.845,0.000,100,Hybrid
575,1.6085,1.902,0.000,100,Hybrid
576,1.6115,1.765,0.000,100,Hybrid
577,1.6142,1.851,0.000,100,Hybrid
578,1.6168,1.879,0.000,100,Hybrid
579,1.6194,1.888,0.000,100,Hybrid
580,1.6223,1.900,0.000,100,Hybrid
581,1.6251,1.973,0.000,100,Hybrid
582,1.6277,1.973,0.000,100,Hybrid
583,1.6307,2.000,0.000,100,Hybrid
584,1.6334,1.936,0.000,100,Hybrid
585,1.6361,1.962,0.000,100,Hybrid
586,1.6393,2.070,0.000,100,Hybrid
587,1.6420,2.141,0.000,100,Hybrid
588,1.6447,2.109,0.000,100,Hybrid
589,1.6475,2.138,0.000,100,Hybrid
590,1.6506,2.144,0.000,100,Hybrid
591,1.6532,2.131,0.000,100,Hybrid
592,1.6559,2.289,0.000,100,Hybrid
593,1.6585,2.526,0.000,100,Hybrid
594,1.6611,2.381,0.000,100,Hybrid
595,1.6642,2.355,0.000,100,Hybrid
596,1.6669,2.339,0.000,100,Hybrid
597,1.6695,2.302,0.000,100,Hybrid
598,1.6726,2.250,0.000,100,Hybrid
599,1.6754,2.242,0.000,100,Hybrid
600,1.6782,1.764,0.000,100,Hybrid
601,1.6808,1.862,0.000,100,Hybrid
602,1.6835,1.817,0.000,100,Hybrid
603,1.6863,1.808,0.000,100,Hybrid
604,1.6892,1.816,0.000,100,Hybrid
605,1.6923,1.864,0.000,100,Hybrid
606,1.6950,1.851,0.000,100,Hybrid
607,1.6977,1.847,0.000,100,Hybrid
608,1.7004,1.722,0.000,100,Hybrid
609,1.7031,1.759,0.000,100,Hybrid
610,1.7058,1.758,0.000,100,Hybrid
611,1.7085,1.839,0.000,100,Hybrid
612,1.7115,1.817,0.000,100,Hybrid
613,1.7142,1.819,0.000,100,Hybrid
614,1.7168,1.807,0.000,100,Hybrid
615,1.7195,1.797,0.000,100,Hybrid
616,1.7225,1.716,0.000,100,Hybrid
617,1.7251,1.904,0.000,100,Hybrid
618,1.7277,1.836,0.000,100,Hybrid
619,1.7308,1.809,0.000,100,Hybrid
620,1.7335,1.793,0.000,100,Hybrid
621,1.7361,1.780,0.000,100,Hybrid
622,1.7387,1.773,0.000,100,Hybrid
623,1.7414,1.816,0.000,100,Hybrid
624,1.7441,1.730,0.000,100,Hybrid
