# StainedGlass Shader Profiler
# ShaderMode: Hybrid
# BoidCount: 500
# RecordingDuration_s: 30
# GPU: Apple M2
# CPU: Apple M2
# RAM_MB: 16384
# UnityVersion: 6000.3.8f1
# Recorded: 2026-05-07 14:47:59
Frame,PhaseTime_s,GPU_ms,RenderThread_ms,BoidCount,ShaderMode
31,0.0269,4.025,0.000,500,Hybrid
32,0.0487,4.023,0.000,500,Hybrid
33,0.0707,4.356,0.000,500,Hybrid
34,0.0937,4.176,0.000,500,Hybrid
35,0.1168,4.130,0.000,500,Hybrid
36,0.1401,4.100,0.000,500,Hybrid
37,0.1625,4.085,0.000,500,Hybrid
38,0.1839,4.125,0.000,500,Hybrid
39,0.2055,3.550,0.000,500,Hybrid
40,0.2269,4.110,0.000,500,Hybrid
41,0.2485,4.389,0.000,500,Hybrid
42,0.2702,4.195,0.000,500,Hybrid
43,0.2918,4.125,0.000,500,Hybrid
44,0.3135,4.088,0.000,500,Hybrid
45,0.3354,4.064,0.000,500,Hybrid
46,0.3570,4.050,0.000,500,Hybrid
47,0.3786,4.047,0.000,500,Hybrid
48,0.4003,4.081,0.000,500,Hybrid
49,0.4221,3.990,0.000,500,Hybrid
50,0.4438,3.983,0.000,500,Hybrid
51,0.4655,4.112,0.000,500,Hybrid
52,0.4873,4.083,0.000,500,Hybrid
53,0.5091,4.070,0.000,500,Hybrid
54,0.5310,4.061,0.000,500,Hybrid
55,0.5528,4.051,0.000,500,Hybrid
56,0.5751,4.045,0.000,500,Hybrid
57,0.5970,4.032,0.000,500,Hybrid
58,0.6188,4.051,0.000,500,Hybrid
59,0.6409,3.358,0.000,500,Hybrid
60,0.6627,3.135,0.000,500,Hybrid
61,0.6848,3.289,0.000,500,Hybrid
62,0.7069,3.411,0.000,500,Hybrid
63,0.7288,3.496,0.000,500,Hybrid
64,0.7509,3.601,0.000,500,Hybrid
65,0.7730,4.023,0.000,500,Hybrid
66,0.7954,4.016,0.000,500,Hybrid
67,0.8175,4.126,0.000,500,Hybrid
68,0.8398,4.096,0.000,500,Hybrid
69,0.8622,4.076,0.000,500,Hybrid
70,0.8844,4.117,0.000,500,Hybrid
71,0.9068,4.100,0.000,500,Hybrid
72,0.9290,4.081,0.000,500,Hybrid
73,0.9523,4.338,0.000,500,Hybrid
74,0.9748,4.159,0.000,500,Hybrid
75,0.9974,4.105,0.000,500,Hybrid
76,1.0198,4.158,0.000,500,Hybrid
77,1.0422,4.129,0.000,500,Hybrid
78,1.0644,4.108,0.000,500,Hybrid
79,1.0867,4.095,0.000,500,Hybrid
80,1.1091,4.082,0.000,500,Hybrid
81,1.1315,3.992,0.000,500,Hybrid
82,1.1539,3.995,0.000,500,Hybrid
83,1.1763,3.991,0.000,500,Hybrid
84,1.1987,3.984,0.000,500,Hybrid
85,1.2213,3.982,0.000,500,Hybrid
86,1.2437,3.979,0.000,500,Hybrid
87,1.2662,3.981,0.000,500,Hybrid
88,1.2887,3.981,0.000,500,Hybrid
89,1.3113,3.995,0.000,500,Hybrid
90,1.3338,4.159,0.000,500,Hybrid
91,1.3566,4.096,0.000,500,Hybrid
92,1.3791,4.065,0.000,500,Hybrid
93,1.4017,4.117,0.000,500,Hybrid
94,1.4244,4.085,0.000,500,Hybrid
