# StainedGlass Shader Profiler
# ShaderMode: Dynamic
# BoidCount: 1000
# RecordingDuration_s: 30
# GPU: Apple M2
# CPU: Apple M2
# RAM_MB: 16384
# UnityVersion: 6000.3.8f1
# Recorded: 2026-05-07 14:43:33
Frame,PhaseTime_s,GPU_ms,RenderThread_ms,BoidCount,ShaderMode
31,0.0907,3.504,0.000,1000,Dynamic
32,0.1772,3.741,0.000,1000,Dynamic
33,0.2635,6.402,0.000,1000,Dynamic
34,0.3529,6.639,0.000,1000,Dynamic
35,0.4469,4.459,0.000,1000,Dynamic
36,0.5300,5.672,0.000,1000,Dynamic
37,0.6075,4.558,0.000,1000,Dynamic
38,0.6968,5.839,0.000,1000,Dynamic
43,12.8530,3.099,0.000,1000,Dynamic
44,12.9321,5.133,0.000,1000,Dynamic
45,13.0083,4.466,0.000,1000,Dynamic
46,13.0876,4.983,0.000,1000,Dynamic
47,13.1660,4.502,0.000,1000,Dynamic
48,13.2448,8.164,0.000,1000,Dynamic
49,13.3204,4.654,0.000,1000,Dynamic
50,13.3979,5.203,0.000,1000,Dynamic
51,13.4732,4.095,0.000,1000,Dynamic
52,13.5508,4.472,0.000,1000,Dynamic
53,13.6260,3.916,0.000,1000,Dynamic
54,13.7043,4.331,0.000,1000,Dynamic
55,13.7793,3.931,0.000,1000,Dynamic
56,13.8565,8.094,0.000,1000,Dynamic
57,13.9321,4.615,0.000,1000,Dynamic
58,14.0092,5.668,0.000,1000,Dynamic
59,14.0829,4.536,0.000,1000,Dynamic
60,14.1590,4.919,0.000,1000,Dynamic
61,14.2334,4.290,0.000,1000,Dynamic
62,14.3098,4.813,0.000,1000,Dynamic
63,14.3845,4.353,0.000,1000,Dynamic
64,14.4613,7.884,0.000,1000,Dynamic
65,14.5355,4.512,0.000,1000,Dynamic
66,14.6122,5.649,0.000,1000,Dynamic
67,14.6868,4.430,0.000,1000,Dynamic
68,14.7640,4.719,0.000,1000,Dynamic
69,14.8394,4.122,0.000,1000,Dynamic
70,14.9168,4.658,0.000,1000,Dynamic
71,14.9923,4.181,0.000,1000,Dynamic
72,15.0699,6.400,0.000,1000,Dynamic
73,15.1454,3.768,0.000,1000,Dynamic
74,15.2234,5.145,0.000,1000,Dynamic
75,15.2995,4.144,0.000,1000,Dynamic
76,15.3781,4.885,0.000,1000,Dynamic
77,15.4544,4.259,0.000,1000,Dynamic
78,15.5335,4.772,0.000,1000,Dynamic
79,15.6103,4.318,0.000,1000,Dynamic
80,15.6885,7.605,0.000,1000,Dynamic
81,15.7646,4.374,0.000,1000,Dynamic
82,15.8433,5.565,0.000,1000,Dynamic
83,15.9199,4.458,0.000,1000,Dynamic
84,15.9994,4.911,0.000,1000,Dynamic
85,16.0764,4.282,0.000,1000,Dynamic
86,16.1564,4.507,0.000,1000,Dynamic
87,16.2349,4.085,0.000,1000,Dynamic
88,16.3163,7.981,0.000,1000,Dynamic
89,16.3946,4.556,0.000,1000,Dynamic
90,16.4753,5.651,0.000,1000,Dynamic
91,16.5532,4.522,0.000,1000,Dynamic
92,16.6333,5.216,0.000,1000,Dynamic
93,16.7109,4.537,0.000,1000,Dynamic
94,16.7908,5.013,0.000,1000,Dynamic
95,16.8682,4.527,0.000,1000,Dynamic
96,16.9475,7.937,0.000,1000,Dynamic
97,17.0246,4.536,0.000,1000,Dynamic
98,17.1037,5.652,0.000,1000,Dynamic
99,17.1808,4.522,0.000,1000,Dynamic
100,17.2601,5.201,0.000,1000,Dynamic
101,17.3372,4.524,0.000,1000,Dynamic
102,17.4163,4.889,0.000,1000,Dynamic
103,17.4952,4.383,0.000,1000,Dynamic
104,17.5774,5.852,0.000,1000,Dynamic
105,17.6567,3.493,0.000,1000,Dynamic
106,17.7366,5.000,0.000,1000,Dynamic
107,17.8165,3.997,0.000,1000,Dynamic
108,17.8978,4.371,0.000,1000,Dynamic
109,17.9739,3.831,0.000,1000,Dynamic
110,18.0521,4.409,0.000,1000,Dynamic
111,18.1265,3.999,0.000,1000,Dynamic
112,18.2033,6.594,0.000,1000,Dynamic
113,18.2782,3.792,0.000,1000,Dynamic
114,18.3550,5.305,0.000,1000,Dynamic
115,18.4290,4.262,0.000,1000,Dynamic
116,18.5058,5.070,0.000,1000,Dynamic
117,18.5800,4.415,0.000,1000,Dynamic
118,18.6571,4.772,0.000,1000,Dynamic
119,18.7337,4.316,0.000,1000,Dynamic
120,18.8112,7.415,0.000,1000,Dynamic
121,18.8870,4.273,0.000,1000,Dynamic
122,18.9676,5.465,0.000,1000,Dynamic
123,19.0447,4.383,0.000,1000,Dynamic
124,19.1278,5.080,0.000,1000,Dynamic
125,19.2094,4.404,0.000,1000,Dynamic
126,19.2914,4.622,0.000,1000,Dynamic
127,19.3727,4.187,0.000,1000,Dynamic
128,19.4580,7.890,0.000,1000,Dynamic
129,19.5423,4.512,0.000,1000,Dynamic
130,19.6297,5.312,0.000,1000,Dynamic
131,19.7170,4.268,0.000,1000,Dynamic
132,19.8084,4.976,0.000,1000,Dynamic
133,19.8990,4.337,0.000,1000,Dynamic
134,19.9939,4.813,0.000,1000,Dynamic
135,20.0887,4.353,0.000,1000,Dynamic
136,20.1875,6.340,0.000,1000,Dynamic
137,20.2856,3.738,0.000,1000,Dynamic
138,20.3880,4.921,0.000,1000,Dynamic
139,20.4887,3.974,0.000,1000,Dynamic
140,20.5922,4.752,0.000,1000,Dynamic
141,20.6945,4.150,0.000,1000,Dynamic
142,20.7987,4.622,0.000,1000,Dynamic
143,20.9006,4.187,0.000,1000,Dynamic
