# StainedGlass Shader Profiler
# ShaderMode: Dynamic
# BoidCount: 100
# RecordingDuration_s: 30
# GPU: Apple M2
# CPU: Apple M2
# RAM_MB: 16384
# UnityVersion: 6000.3.8f1
# Recorded: 2026-05-07 14:41:13
Frame,PhaseTime_s,GPU_ms,RenderThread_ms,BoidCount,ShaderMode
162,0.4053,2.016,0.000,100,Dynamic
163,0.4083,1.949,0.000,100,Dynamic
164,0.4110,1.946,0.000,100,Dynamic
165,0.4137,1.940,0.000,100,Dynamic
166,0.4165,1.952,0.000,100,Dynamic
167,0.4193,1.973,0.000,100,Dynamic
168,0.4219,1.968,0.000,100,Dynamic
169,0.4245,2.073,0.000,100,Dynamic
170,0.4277,2.004,0.000,100,Dynamic
171,0.4328,1.983,0.000,100,Dynamic
172,0.4355,1.999,0.000,100,Dynamic
173,0.4384,2.048,0.000,100,Dynamic
174,0.4411,1.795,0.000,100,Dynamic
175,0.4441,2.161,0.000,100,Dynamic
176,0.4473,2.133,0.000,100,Dynamic
177,0.4504,2.031,0.000,100,Dynamic
178,0.4535,2.323,0.000,100,Dynamic
179,0.4563,2.206,0.000,100,Dynamic
180,0.4592,2.195,0.000,100,Dynamic
181,0.4623,2.216,0.000,100,Dynamic
182,0.4651,2.192,0.000,100,Dynamic
183,0.4685,2.207,0.000,100,Dynamic
184,0.4716,2.229,0.000,100,Dynamic
185,0.4745,2.276,0.000,100,Dynamic
186,0.4775,2.183,0.000,100,Dynamic
187,0.4804,2.107,0.000,100,Dynamic
188,0.4832,2.091,0.000,100,Dynamic
189,0.4863,2.097,0.000,100,Dynamic
190,0.4896,2.073,0.000,100,Dynamic
191,0.4926,2.079,0.000,100,Dynamic
192,0.4955,2.067,0.000,100,Dynamic
193,0.4985,1.933,0.000,100,Dynamic
194,0.5013,2.102,0.000,100,Dynamic
195,0.5044,2.045,0.000,100,Dynamic
196,0.5076,2.018,0.000,100,Dynamic
197,0.5107,2.071,0.000,100,Dynamic
198,0.5135,2.050,0.000,100,Dynamic
199,0.5163,2.035,0.000,100,Dynamic
200,0.5192,2.082,0.000,100,Dynamic
201,0.5223,1.930,0.000,100,Dynamic
202,0.5252,1.998,0.000,100,Dynamic
203,0.5285,2.097,0.000,100,Dynamic
204,0.5314,2.058,0.000,100,Dynamic
205,0.5343,2.082,0.000,100,Dynamic
206,0.5371,2.152,0.000,100,Dynamic
207,0.5399,2.124,0.000,100,Dynamic
208,0.5428,2.144,0.000,100,Dynamic
209,0.5459,2.290,0.000,100,Dynamic
210,0.5490,2.150,0.000,100,Dynamic
211,0.5518,2.197,0.000,100,Dynamic
212,0.5546,2.215,0.000,100,Dynamic
213,0.5574,2.182,0.000,100,Dynamic
214,0.5600,2.201,0.000,100,Dynamic
215,0.5628,2.187,0.000,100,Dynamic
216,0.5654,2.157,0.000,100,Dynamic
217,0.5684,2.459,0.000,100,Dynamic
218,0.5713,2.331,0.000,100,Dynamic
219,0.5740,2.200,0.000,100,Dynamic
220,0.5767,2.223,0.000,100,Dynamic
