# StainedGlass Shader Profiler
# ShaderMode: Static
# BoidCount: 500
# RecordingDuration_s: 30
# GPU: Apple M2
# CPU: Apple M2
# RAM_MB: 16384
# UnityVersion: 6000.3.8f1
# Recorded: 2026-05-07 14:52:22
Frame,PhaseTime_s,GPU_ms,RenderThread_ms,BoidCount,ShaderMode
182,3.5691,4.600,0.000,500,Static
183,3.5907,4.167,0.000,500,Static
184,3.6123,8.581,0.000,500,Static
185,3.6339,6.437,0.000,500,Static
186,3.6554,5.740,0.000,500,Static
187,3.6797,5.309,0.000,500,Static
188,3.7013,5.041,0.000,500,Static
189,3.7229,4.932,0.000,500,Static
190,3.7444,4.390,0.000,500,Static
191,3.7661,4.871,0.000,500,Static
192,3.7876,4.359,0.000,500,Static
193,3.8091,4.192,0.000,500,Static
194,3.8329,4.120,0.000,500,Static
195,3.8545,4.095,0.000,500,Static
196,3.8763,4.126,0.000,500,Static
197,3.8981,3.683,0.000,500,Static
198,3.9196,4.301,0.000,500,Static
199,3.9412,4.266,0.000,500,Static
200,3.9628,4.013,0.000,500,Static
201,3.9866,4.014,0.000,500,Static
202,4.0082,4.122,0.000,500,Static
203,4.0299,4.095,0.000,500,Static
204,4.0514,3.503,0.000,500,Static
205,4.0729,4.319,0.000,500,Static
206,4.0945,4.285,0.000,500,Static
207,4.1164,4.252,0.000,500,Static
208,4.1404,4.341,0.000,500,Static
209,4.1616,4.169,0.000,500,Static
210,4.1830,4.115,0.000,500,Static
211,4.2043,3.371,0.000,500,Static
212,4.2254,4.288,0.000,500,Static
213,4.2466,4.238,0.000,500,Static
214,4.2680,4.196,0.000,500,Static
215,4.2917,4.211,0.000,500,Static
216,4.3128,3.945,0.000,500,Static
217,4.3341,3.949,0.000,500,Static
218,4.3554,3.010,0.000,500,Static
219,4.3768,3.835,0.000,500,Static
220,4.3982,3.505,0.000,500,Static
221,4.4196,3.584,0.000,500,Static
222,4.4431,3.629,0.000,500,Static
223,4.4645,3.462,0.000,500,Static
224,4.4858,2.449,0.000,500,Static
225,4.5073,1.788,0.000,500,Static
226,4.5293,3.940,0.000,500,Static
227,4.5507,3.943,0.000,500,Static
228,4.5722,3.946,0.000,500,Static
229,4.5957,3.967,0.000,500,Static
230,4.6171,3.964,0.000,500,Static
231,4.6385,3.966,0.000,500,Static
232,4.6597,1.140,0.000,500,Static
233,4.6812,4.662,0.000,500,Static
234,4.7024,4.411,0.000,500,Static
235,4.7238,4.380,0.000,500,Static
236,4.7474,4.290,0.000,500,Static
237,4.7688,4.236,0.000,500,Static
238,4.7900,4.193,0.000,500,Static
239,4.8115,3.810,0.000,500,Static
240,4.8329,7.891,0.000,500,Static
241,4.8542,5.923,0.000,500,Static
242,4.8754,5.378,0.000,500,Static
243,4.9005,5.019,0.000,500,Static
244,4.9217,4.797,0.000,500,Static
245,4.9430,4.657,0.000,500,Static
246,4.9644,4.179,0.000,500,Static
247,4.9858,4.657,0.000,500,Static
248,5.0070,4.108,0.000,500,Static
249,5.0284,3.175,0.000,500,Static
250,5.0519,2.932,0.000,500,Static
251,5.0731,3.184,0.000,500,Static
252,5.0944,3.192,0.000,500,Static
253,5.1158,2.766,0.000,500,Static
254,5.1373,3.218,0.000,500,Static
255,5.1585,3.360,0.000,500,Static
256,5.1799,3.898,0.000,500,Static
257,5.2037,3.928,0.000,500,Static
258,5.2251,3.919,0.000,500,Static
259,5.2464,3.923,0.000,500,Static
260,5.2676,3.365,0.000,500,Static
261,5.2888,4.111,0.000,500,Static
262,5.3100,4.082,0.000,500,Static
263,5.3318,4.063,0.000,500,Static
264,5.3552,3.912,0.000,500,Static
265,5.3767,4.053,0.000,500,Static
266,5.3981,4.016,0.000,500,Static
267,5.4194,3.297,0.000,500,Static
268,5.4406,4.284,0.000,500,Static
269,5.4617,4.227,0.000,500,Static
270,5.4831,4.182,0.000,500,Static
271,5.5065,4.151,0.000,500,Static
272,5.5275,4.308,0.000,500,Static
273,5.5485,4.119,0.000,500,Static
274,5.5695,3.125,0.000,500,Static
275,5.5906,4.409,0.000,500,Static
276,5.6116,4.306,0.000,500,Static
277,5.6327,4.244,0.000,500,Static
278,5.6540,4.197,0.000,500,Static
279,5.6775,4.098,0.000,500,Static
280,5.6986,2.246,0.000,500,Static
281,5.7196,2.394,0.000,500,Static
282,5.7406,1.975,0.000,500,Static
283,5.7616,3.525,0.000,500,Static
284,5.7826,3.604,0.000,500,Static
285,5.8036,3.659,0.000,500,Static
286,5.8247,3.639,0.000,500,Static
287,5.8480,3.466,0.000,500,Static
288,5.8690,2.358,0.000,500,Static
289,5.8899,3.148,0.000,500,Static
290,5.9109,2.477,0.000,500,Static
291,5.9320,3.816,0.000,500,Static
292,5.9530,3.835,0.000,500,Static
293,5.9739,3.839,0.000,500,Static
294,5.9947,3.605,0.000,500,Static
295,6.0181,3.464,0.000,500,Static
296,6.0392,3.893,0.000,500,Static
297,6.0601,4.064,0.000,500,Static
298,6.0809,3.088,0.000,500,Static
299,6.1019,4.301,0.000,500,Static
300,6.1228,4.223,0.000,500,Static
301,6.1437,4.174,0.000,500,Static
302,6.1647,4.139,0.000,500,Static
303,6.1877,4.113,0.000,500,Static
304,6.2085,4.209,0.000,500,Static
305,6.2293,4.065,0.000,500,Static
306,6.2500,3.088,0.000,500,Static
307,6.2709,4.277,0.000,500,Static
308,6.2915,4.267,0.000,500,Static
309,6.3122,4.211,0.000,500,Static
310,6.3330,4.166,0.000,500,Static
311,6.3563,4.134,0.000,500,Static
312,6.3769,4.228,0.000,500,Static
313,6.3977,4.068,0.000,500,Static
314,6.4182,3.091,0.000,500,Static
315,6.4390,4.419,0.000,500,Static
316,6.4596,4.318,0.000,500,Static
317,6.4802,4.253,0.000,500,Static
318,6.5009,4.205,0.000,500,Static
319,6.5237,4.170,0.000,500,Static
320,6.5444,3.887,0.000,500,Static
321,6.5652,3.911,0.000,500,Static
322,6.5857,2.988,0.000,500,Static
323,6.6064,4.339,0.000,500,Static
324,6.6268,4.255,0.000,500,Static
325,6.6474,4.200,0.000,500,Static
326,6.6680,4.157,0.000,500,Static
327,6.6907,4.130,0.000,500,Static
328,6.7111,3.928,0.000,500,Static
329,6.7319,3.935,0.000,500,Static
330,6.7525,3.000,0.000,500,Static
331,6.7730,4.351,0.000,500,Static
332,6.7934,4.259,0.000,500,Static
333,6.8138,4.209,0.000,500,Static
334,6.8345,4.164,0.000,500,Static
335,6.8574,4.132,0.000,500,Static
336,6.8779,3.910,0.000,500,Static
337,6.8986,3.920,0.000,500,Static
338,6.9190,2.994,0.000,500,Static
339,6.9395,4.336,0.000,500,Static
340,6.9599,4.250,0.000,500,Static
341,6.9804,4.195,0.000,500,Static
342,7.0010,4.155,0.000,500,Static
343,7.0237,4.123,0.000,500,Static
344,7.0440,3.401,0.000,500,Static
345,7.0647,3.661,0.000,500,Static
346,7.0852,2.818,0.000,500,Static
347,7.1056,4.211,0.000,500,Static
348,7.1260,4.149,0.000,500,Static
349,7.1462,4.113,0.000,500,Static
350,7.1665,4.084,0.000,500,Static
351,7.1889,4.066,0.000,500,Static
352,7.2092,4.230,0.000,500,Static
353,7.2294,4.087,0.000,500,Static
354,7.2499,3.103,0.000,500,Static
355,7.2701,4.288,0.000,500,Static
356,7.2902,4.107,0.000,500,Static
357,7.3105,3.800,0.000,500,Static
358,7.3306,3.615,0.000,500,Static
359,7.3536,3.655,0.000,500,Static
360,7.3739,4.236,0.000,500,Static
361,7.3942,4.091,0.000,500,Static
362,7.4145,3.103,0.000,500,Static
363,7.4347,4.314,0.000,500,Static
364,7.4549,4.300,0.000,500,Static
365,7.4749,4.238,0.000,500,Static
366,7.4952,4.193,0.000,500,Static
367,7.5188,4.162,0.000,500,Static
368,7.5401,3.925,0.000,500,Static
369,7.5607,4.098,0.000,500,Static
370,7.5813,3.114,0.000,500,Static
371,7.6021,4.331,0.000,500,Static
372,7.6227,4.341,0.000,500,Static
373,7.6433,4.206,0.000,500,Static
374,7.6636,4.099,0.000,500,Static
375,7.6863,4.077,0.000,500,Static
376,7.7066,3.904,0.000,500,Static
377,7.7267,3.408,0.000,500,Static
378,7.7470,2.487,0.000,500,Static
379,7.7673,3.395,0.000,500,Static
380,7.7875,3.494,0.000,500,Static
381,7.8078,3.565,0.000,500,Static
382,7.8281,3.615,0.000,500,Static
383,7.8507,3.655,0.000,500,Static
384,7.8710,3.905,0.000,500,Static
385,7.8913,4.075,0.000,500,Static
386,7.9115,3.097,0.000,500,Static
387,7.9318,4.307,0.000,500,Static
388,7.9521,4.227,0.000,500,Static
389,7.9722,4.232,0.000,500,Static
390,7.9923,4.185,0.000,500,Static
391,8.0150,4.152,0.000,500,Static
392,8.0354,3.901,0.000,500,Static
393,8.0560,3.914,0.000,500,Static
394,8.0763,3.100,0.000,500,Static
395,8.0965,4.279,0.000,500,Static
396,8.1168,4.208,0.000,500,Static
397,8.1371,4.161,0.000,500,Static
398,8.1575,4.007,0.000,500,Static
399,8.1799,3.785,0.000,500,Static
400,8.2003,2.455,0.000,500,Static
401,8.2208,3.179,0.000,500,Static
402,8.2412,2.496,0.000,500,Static
403,8.2615,3.909,0.000,500,Static
404,8.2820,3.914,0.000,500,Static
405,8.3023,3.912,0.000,500,Static
406,8.3227,3.958,0.000,500,Static
407,8.3452,3.953,0.000,500,Static
408,8.3658,3.914,0.000,500,Static
409,8.3864,3.915,0.000,500,Static
410,8.4068,2.988,0.000,500,Static
411,8.4272,4.289,0.000,500,Static
412,8.4478,4.214,0.000,500,Static
413,8.4683,4.164,0.000,500,Static
414,8.4889,4.170,0.000,500,Static
415,8.5115,4.138,0.000,500,Static
416,8.5322,3.918,0.000,500,Static
417,8.5533,3.910,0.000,500,Static
418,8.5740,2.985,0.000,500,Static
419,8.5947,4.277,0.000,500,Static
420,8.6155,4.207,0.000,500,Static
421,8.6364,4.159,0.000,500,Static
422,8.6572,4.173,0.000,500,Static
423,8.6805,4.139,0.000,500,Static
424,8.7014,3.918,0.000,500,Static
425,8.7222,3.910,0.000,500,Static
426,8.7430,2.983,0.000,500,Static
427,8.7639,4.249,0.000,500,Static
428,8.7849,4.186,0.000,500,Static
429,8.8060,4.133,0.000,500,Static
430,8.8270,4.106,0.000,500,Static
431,8.8502,4.079,0.000,500,Static
432,8.8714,3.929,0.000,500,Static
433,8.8929,3.911,0.000,500,Static
434,8.9140,2.985,0.000,500,Static
435,8.9350,4.204,0.000,500,Static
436,8.9566,4.147,0.000,500,Static
437,8.9779,3.906,0.000,500,Static
438,9.0015,3.667,0.000,500,Static
439,9.0228,3.677,0.000,500,Static
440,9.0442,4.270,0.000,500,Static
441,9.0658,2.701,0.000,500,Static
442,9.0873,4.457,0.000,500,Static
443,9.1090,4.397,0.000,500,Static
444,9.1307,4.301,0.000,500,Static
445,9.1544,4.237,0.000,500,Static
446,9.1762,4.196,0.000,500,Static
